GameIndex,White_ACPL,Black_ACPL,White,Black
327,6414.71,6452.5,NNUE,Stockfish
328,2748.29,3752.71,Lc0,NNUE
329,3851.48,3549.73,NNUE,Lc0
330,2228.85,2045.24,Stockfish,Lc0
331,4438.67,4715.18,Lc0,Stockfish
332,3987.42,4241.48,Stockfish,NNUE
333,4850.91,4741.39,NNUE,Stockfish
334,750.62,1351.94,Lc0,NNUE
335,4645.57,4414.5,NNUE,Lc0
336,4807.8,4562.7,Stockfish,Lc0
337,4064.03,4355.32,Lc0,Stockfish
338,1843.15,2133.67,Stockfish,NNUE
339,6882.51,6865.24,NNUE,Stockfish
340,5496.73,5930.91,Lc0,NNUE
341,4176.65,4113.36,NNUE,Lc0
342,1937.28,1632.36,Stockfish,Lc0
343,3342.98,3736.33,Lc0,Stockfish
344,5993.85,6143.9,Stockfish,NNUE
345,6369.44,6115.21,NNUE,Stockfish
346,2623.06,2919.0,Lc0,NNUE
347,2618.44,2169.0,NNUE,Lc0
348,4328.3,4091.0,Stockfish,Lc0
349,3338.29,3420.38,Lc0,Stockfish
350,4253.88,4623.26,Stockfish,NNUE
351,5748.79,5906.24,NNUE,Stockfish
352,749.44,1379.44,Lc0,NNUE
353,4083.57,4113.77,NNUE,Lc0
354,1689.39,1478.22,Stockfish,Lc0
355,1248.48,1606.52,Lc0,Stockfish
356,6162.83,6472.62,Stockfish,NNUE
357,13809.19,13839.73,NNUE,Stockfish
358,757.75,1378.25,Lc0,NNUE
359,4406.2,4401.96,NNUE,Lc0
360,2228.85,2045.24,Stockfish,Lc0
361,4682.39,4920.09,Lc0,Stockfish
362,3110.18,3432.12,Stockfish,NNUE
363,2092.21,1710.72,NNUE,Stockfish
364,737.25,1368.31,Lc0,NNUE
365,7243.43,7170.0,NNUE,Lc0
366,1489.5,1410.62,Stockfish,Lc0
367,2236.83,2511.05,Lc0,Stockfish
368,5201.53,5427.33,Stockfish,NNUE
369,12722.68,12679.9,NNUE,Stockfish
370,4642.67,5157.89,Lc0,NNUE
371,2241.35,2093.32,NNUE,Lc0
372,1860.31,1688.26,Stockfish,Lc0
373,114.72,453.62,Lc0,Stockfish
374,4828.41,5128.71,Stockfish,NNUE
375,7275.41,7212.35,NNUE,Stockfish
376,749.19,1363.5,Lc0,NNUE
377,9859.48,9864.12,NNUE,Lc0
378,3238.76,3058.62,Stockfish,Lc0
379,1568.04,1939.21,Lc0,Stockfish
380,2540.12,3122.94,Stockfish,NNUE
381,7281.43,7380.99,NNUE,Stockfish
382,2302.19,2640.38,Lc0,NNUE
383,2168.8,2059.05,NNUE,Lc0
384,4801.97,4706.42,Stockfish,Lc0
385,2588.44,3146.83,Lc0,Stockfish
386,3242.44,3853.94,Stockfish,NNUE
387,6218.54,6035.92,NNUE,Stockfish
388,2958.83,3513.17,Lc0,NNUE
389,5040.85,4851.68,NNUE,Lc0
390,1221.25,798.52,Stockfish,Lc0
391,56.75,476.79,Lc0,Stockfish
392,5271.06,5513.27,Stockfish,NNUE
393,4617.67,4757.62,NNUE,Stockfish
394,750.88,1357.81,Lc0,NNUE
395,2609.06,2195.88,NNUE,Lc0
396,2605.05,2417.63,Stockfish,Lc0
397,62.62,473.58,Lc0,Stockfish
398,3129.18,3714.0,Stockfish,NNUE
399,9227.79,9465.98,NNUE,Stockfish
400,3408.84,3948.32,Lc0,NNUE
401,2466.2,2075.58,NNUE,Lc0
402,4224.91,3974.5,Stockfish,Lc0
403,1539.36,1931.42,Lc0,Stockfish
404,10682.75,10925.4,Stockfish,NNUE
405,6528.0,6497.22,NNUE,Stockfish
406,4797.42,5293.0,Lc0,NNUE
407,2439.9,2064.68,NNUE,Lc0
408,1090.38,758.32,Stockfish,Lc0
409,1456.24,1695.97,Lc0,Stockfish
410,2941.41,3437.89,Stockfish,NNUE
411,10789.41,10909.05,NNUE,Stockfish
412,4843.42,5378.32,Lc0,NNUE
413,3994.74,3839.05,NNUE,Lc0
414,2306.06,2286.73,Stockfish,Lc0
415,10061.74,9911.82,Lc0,Stockfish
416,4078.92,4466.28,Stockfish,NNUE
417,10246.21,10182.49,NNUE,Stockfish
418,5604.16,6281.47,Lc0,NNUE
419,5391.12,5133.83,NNUE,Lc0
420,3802.66,3781.47,Stockfish,Lc0
421,2303.03,2542.38,Lc0,Stockfish
422,11252.02,11479.07,Stockfish,NNUE
423,6483.02,6633.52,NNUE,Stockfish
424,3668.38,4401.77,Lc0,NNUE
425,2469.42,1775.89,NNUE,Lc0
426,2810.85,2673.69,Stockfish,Lc0
427,4931.53,5019.21,Lc0,Stockfish
428,5257.78,5457.5,Stockfish,NNUE
429,5957.89,6409.0,NNUE,Stockfish
430,4586.19,4934.67,Lc0,NNUE
431,2484.65,2063.63,NNUE,Lc0
432,4974.18,4875.37,Stockfish,Lc0
433,3501.74,3761.64,Lc0,Stockfish
434,4334.44,4668.59,Stockfish,NNUE
435,4973.0,4692.21,NNUE,Stockfish
436,4825.95,5335.19,Lc0,NNUE
437,4991.57,4577.23,NNUE,Lc0
438,1861.23,1585.28,Stockfish,Lc0
439,2147.21,2383.44,Lc0,Stockfish
440,10384.84,10574.98,Stockfish,NNUE
441,2289.2,1771.43,NNUE,Stockfish
442,2979.56,3591.12,Lc0,NNUE
443,1710.26,1258.72,NNUE,Lc0
444,1530.73,1186.92,Stockfish,Lc0
445,3835.47,3987.3,Lc0,Stockfish
446,2166.85,2731.23,Stockfish,NNUE
447,3551.96,3304.88,NNUE,Stockfish
448,2837.38,3712.69,Lc0,NNUE
449,3053.25,2578.47,NNUE,Lc0
450,2952.89,2883.4,Stockfish,Lc0
451,3015.06,3320.74,Lc0,Stockfish
452,711.13,1369.87,Stockfish,NNUE
453,5560.28,5456.03,NNUE,Stockfish
454,8081.72,8831.22,Lc0,NNUE
455,4320.95,4020.74,NNUE,Lc0
456,3732.3,3508.91,Stockfish,Lc0
457,1759.6,1605.96,Lc0,Stockfish
458,6517.21,6934.73,Stockfish,NNUE
459,12845.24,12974.82,NNUE,Stockfish
460,4013.0,4974.2,Lc0,NNUE
461,3002.0,2575.56,NNUE,Lc0
462,3756.69,3565.26,Stockfish,Lc0
463,223.59,807.06,Lc0,Stockfish
464,6182.97,6451.77,Stockfish,NNUE
465,3411.08,2958.57,NNUE,Stockfish
466,1732.56,2364.06,Lc0,NNUE
467,2468.3,2074.11,NNUE,Lc0
468,2565.47,2371.08,Stockfish,Lc0
469,2289.97,2555.32,Lc0,Stockfish
470,6822.56,7092.56,Stockfish,NNUE
471,5479.39,5382.32,NNUE,Stockfish
472,3406.6,3917.45,Lc0,NNUE
473,2587.5,2160.41,NNUE,Lc0
474,2527.11,2493.26,Stockfish,Lc0
475,2713.38,2999.59,Lc0,Stockfish
476,5123.38,5349.12,Stockfish,NNUE
477,6921.57,7112.78,NNUE,Stockfish
478,3000.75,3648.69,Lc0,NNUE
479,2461.8,2069.32,NNUE,Lc0
480,2352.89,2142.94,Stockfish,Lc0
481,1579.23,2047.41,Lc0,Stockfish
482,13474.97,13587.17,Stockfish,NNUE
483,9300.76,9333.55,NNUE,Stockfish
484,3461.6,3979.35,Lc0,NNUE
485,3157.73,2843.68,NNUE,Lc0
486,1831.5,1579.58,Stockfish,Lc0
487,1765.31,1941.79,Lc0,Stockfish
488,4584.85,4649.35,Stockfish,NNUE
489,9502.31,9551.19,NNUE,Stockfish
490,4953.4,5446.1,Lc0,NNUE
491,2190.25,1808.58,NNUE,Lc0
492,1373.17,1152.12,Stockfish,Lc0
493,5234.3,5438.5,Lc0,Stockfish
494,2554.62,2866.74,Stockfish,NNUE
495,4515.3,4374.55,NNUE,Stockfish
496,1738.75,2371.25,Lc0,NNUE
497,5412.6,5206.42,NNUE,Lc0
498,2037.5,1740.19,Stockfish,Lc0
499,230.52,632.96,Lc0,Stockfish
500,4818.33,5192.08,Stockfish,NNUE
501,5004.54,4765.56,NNUE,Stockfish
502,3171.31,3819.88,Lc0,NNUE
503,3414.86,3016.48,NNUE,Lc0
504,1013.06,773.26,Stockfish,Lc0
505,2311.09,2525.8,Lc0,Stockfish
506,1577.06,2130.83,Stockfish,NNUE
507,5540.57,5382.45,NNUE,Stockfish
508,4573.43,5007.81,Lc0,NNUE
509,3712.48,3676.9,NNUE,Lc0
510,1352.82,1104.0,Stockfish,Lc0
511,3701.41,3381.08,Lc0,Stockfish
512,8047.8,8238.8,Stockfish,NNUE
513,3032.64,2798.81,NNUE,Stockfish
514,4856.48,5373.24,Lc0,NNUE
515,3528.14,3218.24,NNUE,Lc0
516,2881.56,2800.06,Stockfish,Lc0
517,1635.64,1273.71,Lc0,Stockfish
518,1987.18,2863.91,Stockfish,NNUE
519,8557.57,8575.37,NNUE,Stockfish
520,6709.86,7156.0,Lc0,NNUE
521,1781.11,1333.94,NNUE,Lc0
522,5218.88,5086.4,Stockfish,Lc0
523,1997.96,2731.0,Lc0,Stockfish
524,7271.72,7580.97,Stockfish,NNUE
525,9535.29,9377.18,NNUE,Stockfish
526,1029.83,1596.78,Lc0,NNUE
527,3112.87,2760.91,NNUE,Lc0
528,606.21,268.0,Stockfish,Lc0
529,4412.67,4693.67,Lc0,Stockfish
530,1593.32,2051.36,Stockfish,NNUE
531,5146.93,5126.9,NNUE,Stockfish
532,753.69,1375.31,Lc0,NNUE
533,7132.38,7338.96,NNUE,Lc0
534,3253.5,3013.4,Stockfish,Lc0
535,503.1,771.17,Lc0,Stockfish
536,5833.97,6079.79,Stockfish,NNUE
537,11392.77,11420.36,NNUE,Stockfish
538,2575.81,3177.69,Lc0,NNUE
539,4451.84,4116.79,NNUE,Lc0
540,2163.32,1925.51,Stockfish,Lc0
541,3691.03,3980.27,Lc0,Stockfish
542,7142.0,7091.86,Stockfish,NNUE
543,5251.96,5637.11,NNUE,Stockfish
544,3550.27,4217.53,Lc0,NNUE
545,3049.85,2739.68,NNUE,Lc0
546,2204.0,2017.4,Stockfish,Lc0
547,2225.24,2524.85,Lc0,Stockfish
548,4813.83,5255.48,Stockfish,NNUE
549,11485.66,11405.12,NNUE,Stockfish
550,740.44,1359.12,Lc0,NNUE
551,4374.27,4143.29,NNUE,Lc0
552,3789.83,3418.09,Stockfish,Lc0
553,3447.97,3732.0,Lc0,Stockfish
554,6942.83,6942.7,Stockfish,NNUE
555,7747.43,7573.03,NNUE,Stockfish
556,3877.42,4323.21,Lc0,NNUE
557,2527.15,2161.95,NNUE,Lc0
558,1921.39,1662.73,Stockfish,Lc0
559,304.28,704.12,Lc0,Stockfish
560,6953.22,6962.39,Stockfish,NNUE
561,5547.81,5549.65,NNUE,Stockfish
562,4669.6,5173.5,Lc0,NNUE
563,2172.5,2079.58,NNUE,Lc0
564,3533.94,3433.46,Stockfish,Lc0
565,1180.39,1286.95,Lc0,Stockfish
566,9556.19,9890.25,Stockfish,NNUE
567,5688.43,5582.03,NNUE,Stockfish
568,3048.69,3593.5,Lc0,NNUE
569,4516.04,4448.83,NNUE,Lc0
570,1411.66,1102.54,Stockfish,Lc0
571,4141.56,4313.56,Lc0,Stockfish
572,1412.07,2047.6,Stockfish,NNUE
573,4172.9,4047.7,NNUE,Stockfish
574,737.0,1375.25,Lc0,NNUE
575,6804.41,6587.46,NNUE,Lc0
576,6470.62,6602.55,Stockfish,Lc0
577,4224.89,4566.54,Lc0,Stockfish
578,1208.43,1643.86,Stockfish,NNUE
579,8778.94,8714.96,NNUE,Stockfish
580,4897.05,5475.1,Lc0,NNUE
581,2154.15,1521.42,NNUE,Lc0
582,2537.95,2163.2,Stockfish,Lc0
583,132.18,709.88,Lc0,Stockfish
584,5508.97,5626.19,Stockfish,NNUE
585,4582.84,4450.63,NNUE,Stockfish
586,4171.26,4693.37,Lc0,NNUE
587,9348.48,9435.96,NNUE,Lc0
588,3130.72,3085.71,Stockfish,Lc0
589,5017.85,5387.59,Lc0,Stockfish
590,3958.45,4229.32,Stockfish,NNUE
591,5291.28,5010.34,NNUE,Stockfish
592,4400.11,4998.56,Lc0,NNUE
593,5305.04,5175.35,NNUE,Lc0
594,3087.33,2793.61,Stockfish,Lc0
595,1392.92,1682.64,Lc0,Stockfish
596,5101.38,5392.94,Stockfish,NNUE
597,8044.49,8101.86,NNUE,Stockfish
598,3839.86,4511.0,Lc0,NNUE
599,3363.34,3131.39,NNUE,Lc0
60,3747.55,3768.54,Stockfish,Lc0
61,3007.52,3360.44,Lc0,Stockfish
62,3392.95,3606.55,Stockfish,NNUE
63,6175.88,6248.35,NNUE,Stockfish
64,4839.71,5350.05,Lc0,NNUE
65,2157.4,1765.89,NNUE,Lc0
66,3476.03,3255.14,Stockfish,Lc0
67,3638.55,3854.21,Lc0,Stockfish
68,4541.64,4930.32,Stockfish,NNUE
69,14387.78,14412.68,NNUE,Stockfish
70,6544.26,7080.42,Lc0,NNUE
71,6697.86,6549.57,NNUE,Lc0
72,2046.84,1863.74,Stockfish,Lc0
73,1949.2,2178.23,Lc0,Stockfish
74,8738.35,9103.58,Stockfish,NNUE
75,6334.11,6280.5,NNUE,Stockfish
76,737.88,1349.25,Lc0,NNUE
77,4616.2,4690.54,NNUE,Lc0
78,2595.03,2450.58,Stockfish,Lc0
79,227.74,596.89,Lc0,Stockfish
80,5165.85,5668.48,Stockfish,NNUE
81,9326.81,9175.03,NNUE,Stockfish
82,890.06,1509.62,Lc0,NNUE
83,3094.25,2812.79,NNUE,Lc0
84,5621.24,5417.53,Stockfish,Lc0
85,80.82,76.5,Lc0,Stockfish
86,9928.54,10134.1,Stockfish,NNUE
87,6578.1,6391.83,NNUE,Stockfish
88,741.81,1362.62,Lc0,NNUE
89,2459.95,2074.21,NNUE,Lc0
90,3865.1,3766.33,Stockfish,Lc0
91,1372.78,1636.08,Lc0,Stockfish
92,10963.33,10989.96,Stockfish,NNUE
93,3770.11,3870.62,NNUE,Stockfish
94,715.44,1365.25,Lc0,NNUE
95,926.42,528.3,NNUE,Lc0
96,5066.63,4888.0,Stockfish,Lc0
97,1960.74,2091.11,Lc0,Stockfish
98,3040.18,3140.33,Stockfish,NNUE
99,6167.97,6296.97,NNUE,Stockfish
100,744.44,1362.56,Lc0,NNUE
101,5461.81,5456.4,NNUE,Lc0
102,2085.42,1651.28,Stockfish,Lc0
103,1029.03,1281.95,Lc0,Stockfish
104,7189.0,7305.05,Stockfish,NNUE
105,9001.73,9006.16,NNUE,Stockfish
106,1777.14,2477.07,Lc0,NNUE
107,2517.78,2119.18,NNUE,Lc0
108,2388.85,2091.92,Stockfish,Lc0
109,2470.41,2723.72,Lc0,Stockfish
110,5098.12,5281.94,Stockfish,NNUE
111,5687.53,5665.6,NNUE,Stockfish
112,3445.85,3935.85,Lc0,NNUE
113,6612.83,6423.79,NNUE,Lc0
114,2124.15,1880.0,Stockfish,Lc0
115,277.12,579.64,Lc0,Stockfish
116,2716.9,3174.19,Stockfish,NNUE
117,5175.0,5148.54,NNUE,Stockfish
118,3629.0,4416.15,Lc0,NNUE
119,3017.15,2447.25,NNUE,Lc0
120,2442.4,2254.56,Stockfish,Lc0
121,1290.34,1586.34,Lc0,Stockfish
122,835.41,1297.91,Stockfish,NNUE
123,7682.6,7618.96,NNUE,Stockfish
124,5779.95,6019.09,Lc0,NNUE
125,4804.54,4594.26,NNUE,Lc0
126,857.14,1214.07,Stockfish,Lc0
127,2952.74,3363.62,Lc0,Stockfish
128,4702.19,5027.06,Stockfish,NNUE
129,1417.83,912.88,NNUE,Stockfish
130,6012.06,6627.06,Lc0,NNUE
131,4752.65,4599.68,NNUE,Lc0
132,3886.25,3698.22,Stockfish,Lc0
133,3995.33,4086.35,Lc0,Stockfish
134,2919.25,3604.25,Stockfish,NNUE
135,4027.66,3798.46,NNUE,Stockfish
136,4804.71,5330.86,Lc0,NNUE
137,2472.55,2073.84,NNUE,Lc0
138,1167.51,800.56,Stockfish,Lc0
139,2408.71,2490.08,Lc0,Stockfish
140,3146.0,3475.59,Stockfish,NNUE
141,6256.74,6043.95,NNUE,Stockfish
142,3834.29,4099.65,Lc0,NNUE
143,2467.85,2074.74,NNUE,Lc0
144,3748.67,3620.57,Stockfish,Lc0
145,2617.91,2645.46,Lc0,Stockfish
146,11129.14,11308.54,Stockfish,NNUE
147,13973.85,13912.69,NNUE,Stockfish
148,3983.72,4675.33,Lc0,NNUE
149,6420.75,6439.63,NNUE,Lc0
150,2276.64,2141.52,Stockfish,Lc0
151,2094.58,2391.15,Lc0,Stockfish
152,7514.96,7784.49,Stockfish,NNUE
153,5003.35,4701.03,NNUE,Stockfish
154,3071.88,3682.06,Lc0,NNUE
155,3946.43,3621.45,NNUE,Lc0
156,3289.51,3148.45,Stockfish,Lc0
157,1176.35,1495.65,Lc0,Stockfish
158,3208.16,3562.04,Stockfish,NNUE
159,2191.79,1843.26,NNUE,Stockfish
160,741.12,1361.81,Lc0,NNUE
161,3743.56,3337.73,NNUE,Lc0
162,4202.68,4066.53,Stockfish,Lc0
163,2673.19,2858.12,Lc0,Stockfish
164,4972.22,5337.22,Stockfish,NNUE
165,4793.79,4591.17,NNUE,Stockfish
166,749.75,1368.75,Lc0,NNUE
167,2432.3,2078.26,NNUE,Lc0
168,3357.39,3148.66,Stockfish,Lc0
169,2843.0,3143.97,Lc0,Stockfish
170,6061.33,6132.41,Stockfish,NNUE
171,6715.47,6563.73,NNUE,Stockfish
172,1058.11,1605.67,Lc0,NNUE
173,5005.27,4836.88,NNUE,Lc0
174,975.5,661.9,Stockfish,Lc0
175,1616.86,1965.59,Lc0,Stockfish
176,6115.58,6534.67,Stockfish,NNUE
177,5334.12,5203.79,NNUE,Stockfish
178,4798.15,5428.8,Lc0,NNUE
179,4308.1,3930.85,NNUE,Lc0
180,3441.58,3234.22,Stockfish,Lc0
181,997.17,1411.54,Lc0,Stockfish
182,4400.48,4446.76,Stockfish,NNUE
183,8525.74,8630.93,NNUE,Stockfish
184,3860.29,4543.79,Lc0,NNUE
185,1691.26,1240.72,NNUE,Lc0
186,3633.29,3454.87,Stockfish,Lc0
187,3661.6,3918.46,Lc0,Stockfish
188,1914.8,2406.8,Stockfish,NNUE
189,11541.43,11637.29,NNUE,Stockfish
190,5021.15,5571.25,Lc0,NNUE
191,2450.75,2054.42,NNUE,Lc0
192,2061.82,1870.03,Stockfish,Lc0
193,6857.48,6958.26,Lc0,Stockfish
194,4016.65,4438.39,Stockfish,NNUE
195,13834.41,13869.0,NNUE,Stockfish
196,727.12,1364.5,Lc0,NNUE
197,3302.21,2546.7,NNUE,Lc0
198,4004.41,3793.61,Stockfish,Lc0
199,1673.71,1970.23,Lc0,Stockfish
200,3387.88,3930.94,Stockfish,NNUE
201,7739.61,7764.21,NNUE,Stockfish
202,741.44,1383.25,Lc0,NNUE
203,2037.84,1603.39,NNUE,Lc0
204,3245.39,3025.0,Stockfish,Lc0
205,391.12,780.96,Lc0,Stockfish
206,3637.41,3991.41,Stockfish,NNUE
207,2489.07,2433.48,NNUE,Stockfish
208,3438.25,3947.5,Lc0,NNUE
209,4463.48,4279.67,NNUE,Lc0
210,2228.85,2045.24,Stockfish,Lc0
211,2276.81,2654.59,Lc0,Stockfish
212,7584.89,7843.78,Stockfish,NNUE
213,10520.08,10491.81,NNUE,Stockfish
214,3419.95,3935.4,Lc0,NNUE
215,3107.76,2932.88,NNUE,Lc0
216,1807.87,1675.32,Stockfish,Lc0
217,3184.84,3373.63,Lc0,Stockfish
218,4781.39,4992.21,Stockfish,NNUE
219,5770.57,6211.82,NNUE,Stockfish
220,3175.12,3807.62,Lc0,NNUE
221,4335.35,4033.53,NNUE,Lc0
222,1522.86,1226.94,Stockfish,Lc0
223,3227.84,3356.25,Lc0,Stockfish
224,9753.78,9899.98,Stockfish,NNUE
225,5437.62,5349.87,NNUE,Stockfish
226,3961.76,4812.18,Lc0,NNUE
227,2603.56,2129.0,NNUE,Lc0
228,2143.33,1809.03,Stockfish,Lc0
229,3493.59,3698.12,Lc0,Stockfish
230,3313.44,3871.11,Stockfish,NNUE
231,8822.14,8851.73,NNUE,Stockfish
232,739.75,1364.88,Lc0,NNUE
233,6756.46,6845.24,NNUE,Lc0
234,3010.97,2770.83,Stockfish,Lc0
235,3031.57,3245.66,Lc0,Stockfish
236,6748.92,7513.38,Stockfish,NNUE
237,7743.14,7776.23,NNUE,Stockfish
238,746.25,1366.88,Lc0,NNUE
239,5424.17,5180.48,NNUE,Lc0
240,2352.89,2142.94,Stockfish,Lc0
241,1190.41,1487.16,Lc0,Stockfish
242,8903.49,9121.52,Stockfish,NNUE
243,6584.35,6530.83,NNUE,Stockfish
244,722.81,1344.31,Lc0,NNUE
245,2751.0,2526.62,NNUE,Lc0
246,4423.28,4233.82,Stockfish,Lc0
247,2728.21,3023.93,Lc0,Stockfish
248,3879.23,4029.43,Stockfish,NNUE
249,4622.67,4474.31,NNUE,Stockfish
250,4840.35,5121.7,Lc0,NNUE
251,2948.17,2577.48,NNUE,Lc0
252,2359.33,2096.34,Stockfish,Lc0
253,2975.3,3094.77,Lc0,Stockfish
254,8606.84,8866.0,Stockfish,NNUE
255,10352.13,10296.24,NNUE,Stockfish
256,3461.2,3922.25,Lc0,NNUE
257,2786.32,2389.78,NNUE,Lc0
258,2482.8,2281.59,Stockfish,Lc0
259,1491.4,1880.64,Lc0,Stockfish
260,5436.5,5915.55,Stockfish,NNUE
261,4437.94,4260.0,NNUE,Stockfish
262,4514.95,4976.19,Lc0,NNUE
263,4848.95,4214.89,NNUE,Lc0
264,2339.72,2082.07,Stockfish,Lc0
265,1142.85,1633.35,Lc0,Stockfish
266,7823.03,7959.32,Stockfish,NNUE
267,8084.94,8114.97,NNUE,Stockfish
268,3203.12,3814.75,Lc0,NNUE
269,4914.15,4715.05,NNUE,Lc0
270,3443.84,3198.78,Stockfish,Lc0
271,1022.38,1266.85,Lc0,Stockfish
272,8926.31,9145.43,Stockfish,NNUE
273,1428.15,1099.08,NNUE,Stockfish
274,744.19,1366.12,Lc0,NNUE
275,3074.2,2777.21,NNUE,Lc0
276,3914.75,3744.0,Stockfish,Lc0
277,1592.13,2259.07,Lc0,Stockfish
278,1972.16,2494.05,Stockfish,NNUE
279,4620.18,4685.9,NNUE,Stockfish
280,3172.35,3685.9,Lc0,NNUE
281,4476.8,4232.58,NNUE,Lc0
282,3524.07,3342.11,Stockfish,Lc0
283,2154.06,2465.48,Lc0,Stockfish
284,3655.0,4055.33,Stockfish,NNUE
285,5549.98,5453.79,NNUE,Stockfish
286,3446.35,3919.15,Lc0,NNUE
287,4999.95,4520.05,NNUE,Lc0
288,1723.44,1528.93,Stockfish,Lc0
289,1019.37,1354.97,Lc0,Stockfish
290,12129.96,12155.92,Stockfish,NNUE
291,9343.44,9473.43,NNUE,Stockfish
292,3054.38,3734.0,Lc0,NNUE
293,2562.95,2175.95,NNUE,Lc0
294,2176.64,2167.94,Stockfish,Lc0
295,1076.35,1338.03,Lc0,Stockfish
296,8733.14,8861.41,Stockfish,NNUE
297,5012.89,5150.04,NNUE,Stockfish
298,758.81,1373.62,Lc0,NNUE
299,2123.06,1684.71,NNUE,Lc0
