GameIndex,White_ACPL,Black_ACPL,White,Black
57,2935.7,2544.63,NNUE,Stockfish
58,3228.64,3609.6,Lc0,NNUE
59,2094.74,1657.28,NNUE,Lc0
300,3417.9,3530.81,Stockfish,Lc0
301,4362.86,4228.95,Lc0,Stockfish
302,1956.58,2468.21,Stockfish,NNUE
303,5298.13,4963.5,NNUE,Stockfish
304,3231.18,3658.27,Lc0,NNUE
305,3316.92,3078.22,NNUE,Lc0
306,6207.21,6435.74,Stockfish,Lc0
307,3277.22,3136.16,Lc0,Stockfish
308,3790.33,4270.0,Stockfish,NNUE
309,4275.55,4172.97,NNUE,Stockfish
310,4634.65,4924.9,Lc0,NNUE
311,1984.52,1624.3,NNUE,Lc0
312,3295.93,3466.83,Stockfish,Lc0
313,3413.42,3310.52,Lc0,Stockfish
314,2975.28,3524.83,Stockfish,NNUE
315,5113.57,4919.11,NNUE,Stockfish
316,3834.71,4261.21,Lc0,NNUE
317,2157.43,1790.15,NNUE,Lc0
318,4569.78,4861.34,Stockfish,Lc0
319,34.72,35.23,Lc0,Stockfish
320,2346.0,2808.25,Stockfish,NNUE
321,4125.64,3876.0,NNUE,Stockfish
322,2545.18,2981.5,Lc0,NNUE
323,2874.24,2582.21,NNUE,Lc0
324,4424.88,4709.34,Stockfish,Lc0
325,1791.15,1693.2,Lc0,Stockfish
326,807.05,1322.62,Stockfish,NNUE
327,3741.76,3377.5,NNUE,Stockfish
328,4896.41,5457.06,Lc0,NNUE
329,5170.24,4881.88,NNUE,Lc0
330,4377.7,4449.0,Stockfish,Lc0
331,2797.57,2660.05,Lc0,Stockfish
332,2519.93,3181.47,Stockfish,NNUE
333,5333.46,5101.4,NNUE,Stockfish
334,3790.5,4492.36,Lc0,NNUE
335,5758.64,5447.31,NNUE,Lc0
336,3951.0,4156.85,Stockfish,Lc0
337,38.18,35.79,Lc0,Stockfish
338,4110.18,4626.71,Stockfish,NNUE
339,4043.95,3774.75,NNUE,Stockfish
340,1242.38,1831.81,Lc0,NNUE
341,4713.39,4554.0,NNUE,Lc0
342,253.22,253.15,Stockfish,Lc0
343,36.92,37.91,Lc0,Stockfish
344,3960.32,4343.2,Stockfish,NNUE
345,4711.88,4521.92,NNUE,Stockfish
346,3848.9,4357.38,Lc0,NNUE
347,4018.55,3712.21,NNUE,Lc0
348,3142.66,3399.23,Stockfish,Lc0
349,3145.46,2944.76,Lc0,Stockfish
350,3463.42,3968.68,Stockfish,NNUE
351,4848.53,4489.31,NNUE,Stockfish
352,2940.29,3521.06,Lc0,NNUE
353,2030.19,1621.1,NNUE,Lc0
354,3367.25,3483.21,Stockfish,Lc0
355,3080.97,2886.56,Lc0,Stockfish
356,592.11,1162.89,Stockfish,NNUE
357,3323.3,3118.37,NNUE,Stockfish
358,3846.42,4088.42,Lc0,NNUE
359,4048.2,3797.54,NNUE,Lc0
360,3761.74,3989.07,Stockfish,Lc0
361,22.14,23.12,Lc0,Stockfish
362,1417.76,2002.53,Stockfish,NNUE
363,4464.86,4244.74,NNUE,Stockfish
364,570.68,1100.32,Lc0,NNUE
365,4013.3,3706.16,NNUE,Lc0
366,3833.16,3965.6,Stockfish,Lc0
367,46.71,47.53,Lc0,Stockfish
368,1654.0,1974.95,Stockfish,NNUE
369,4802.38,4588.35,NNUE,Stockfish
370,1269.25,1874.56,Lc0,NNUE
371,2887.85,2667.32,NNUE,Lc0
372,2581.53,2753.46,Stockfish,Lc0
373,3270.11,3131.78,Lc0,Stockfish
374,3526.24,4100.94,Stockfish,NNUE
375,4661.5,4498.48,NNUE,Stockfish
376,2678.71,3263.47,Lc0,NNUE
377,4346.21,4083.65,NNUE,Lc0
378,3206.0,3261.26,Stockfish,Lc0
379,3973.27,3876.76,Lc0,Stockfish
380,6692.07,6986.73,Stockfish,NNUE
381,4078.92,3676.26,NNUE,Stockfish
382,2331.26,2499.04,Lc0,NNUE
383,2887.41,2643.64,NNUE,Lc0
384,3796.74,3966.89,Stockfish,Lc0
385,265.88,272.02,Lc0,Stockfish
386,4144.67,4560.83,Stockfish,NNUE
387,2856.96,2552.95,NNUE,Stockfish
388,4769.39,5157.29,Lc0,NNUE
389,4085.45,3901.48,NNUE,Lc0
390,3847.39,3901.33,Stockfish,Lc0
391,2518.94,2338.43,Lc0,Stockfish
392,3002.85,3496.45,Stockfish,NNUE
393,5500.48,5541.83,NNUE,Stockfish
394,1785.56,2352.06,Lc0,NNUE
395,5037.75,4543.09,NNUE,Lc0
396,77.22,78.7,Stockfish,Lc0
397,2923.59,2732.55,Lc0,Stockfish
398,2277.94,2881.81,Stockfish,NNUE
399,1495.86,1108.62,NNUE,Stockfish
400,3839.46,4261.92,Lc0,NNUE
401,4703.94,4556.87,NNUE,Lc0
402,2553.67,2665.4,Stockfish,Lc0
403,1935.47,2001.2,Lc0,Stockfish
404,4352.67,4460.29,Stockfish,NNUE
405,3157.68,2762.0,NNUE,Stockfish
406,410.06,974.72,Lc0,NNUE
407,3384.0,3031.63,NNUE,Lc0
408,3666.79,3948.77,Stockfish,Lc0
409,39.08,35.63,Lc0,Stockfish
410,3367.31,3923.75,Stockfish,NNUE
411,4575.24,4310.92,NNUE,Stockfish
412,2710.6,3220.75,Lc0,NNUE
413,2245.53,1833.67,NNUE,Lc0
414,1992.78,2303.78,Stockfish,Lc0
415,2437.74,2337.61,Lc0,Stockfish
416,3981.48,4366.15,Stockfish,NNUE
417,3273.05,2924.89,NNUE,Stockfish
418,3211.24,3630.72,Lc0,NNUE
419,3424.6,3049.95,NNUE,Lc0
420,2844.13,3206.96,Stockfish,Lc0
421,3308.54,3007.47,Lc0,Stockfish
422,1373.57,1855.86,Stockfish,NNUE
423,4548.03,4528.52,NNUE,Stockfish
424,1469.24,2052.41,Lc0,NNUE
425,4159.5,3875.38,NNUE,Lc0
426,2175.78,2198.52,Stockfish,Lc0
427,3224.25,3086.67,Lc0,Stockfish
428,2301.91,2746.39,Stockfish,NNUE
429,5086.73,4906.24,NNUE,Stockfish
430,1809.89,2371.28,Lc0,NNUE
431,5277.77,5299.2,NNUE,Lc0
432,4441.93,4665.33,Stockfish,Lc0
433,35.58,35.8,Lc0,Stockfish
434,455.62,1695.38,Stockfish,NNUE
435,2919.8,2616.53,NNUE,Stockfish
436,8942.12,9678.44,Lc0,NNUE
437,3464.7,3173.0,NNUE,Lc0
438,2016.51,2172.57,Stockfish,Lc0
439,17.2,15.88,Lc0,Stockfish
440,4720.53,5003.88,Stockfish,NNUE
441,2471.52,2175.96,NNUE,Stockfish
442,3839.71,4257.67,Lc0,NNUE
443,3689.36,3444.48,NNUE,Lc0
444,3305.43,3562.11,Stockfish,Lc0
445,38.0,37.91,Lc0,Stockfish
446,2816.56,2964.84,Stockfish,NNUE
447,4071.46,3879.88,NNUE,Stockfish
448,443.62,1690.25,Lc0,NNUE
449,3104.2,2886.11,NNUE,Lc0
450,4456.96,4635.94,Stockfish,Lc0
451,540.37,623.67,Lc0,Stockfish
452,2941.22,3386.39,Stockfish,NNUE
453,4748.41,4464.69,NNUE,Stockfish
454,2658.12,3295.06,Lc0,NNUE
455,4403.44,4088.88,NNUE,Lc0
456,5038.92,5176.14,Stockfish,Lc0
457,1428.99,1373.5,Lc0,Stockfish
458,3760.0,4258.75,Stockfish,NNUE
459,1862.1,1709.95,NNUE,Stockfish
460,565.63,1083.74,Lc0,NNUE
461,3191.67,2871.29,NNUE,Lc0
462,2340.35,2489.86,Stockfish,Lc0
463,36.32,37.53,Lc0,Stockfish
464,2658.69,3007.0,Stockfish,NNUE
465,4790.44,4640.15,NNUE,Stockfish
466,418.78,975.89,Lc0,NNUE
467,5796.47,5577.61,NNUE,Lc0
468,3318.47,3365.93,Stockfish,Lc0
469,45.51,46.44,Lc0,Stockfish
470,2725.57,3167.87,Stockfish,NNUE
471,4606.12,4562.04,NNUE,Stockfish
472,5641.75,6222.5,Lc0,NNUE
473,5000.93,4650.36,NNUE,Lc0
474,2041.7,2116.01,Stockfish,Lc0
475,68.42,66.23,Lc0,Stockfish
476,2444.78,2867.74,Stockfish,NNUE
477,3356.6,3114.46,NNUE,Stockfish
478,1270.88,1853.12,Lc0,NNUE
479,4413.91,3979.57,NNUE,Lc0
480,5056.38,5256.24,Stockfish,Lc0
481,3946.42,3835.25,Lc0,Stockfish
482,2546.95,3030.52,Stockfish,NNUE
483,1517.91,1086.38,NNUE,Stockfish
484,1249.0,1869.69,Lc0,NNUE
485,4912.17,4713.22,NNUE,Lc0
486,4561.16,4819.23,Stockfish,Lc0
487,5097.2,4991.5,Lc0,Stockfish
488,3907.0,4333.95,Stockfish,NNUE
489,3054.06,2589.2,NNUE,Stockfish
490,2542.81,3169.38,Lc0,NNUE
491,4748.42,4579.1,NNUE,Lc0
492,2030.87,2190.05,Stockfish,Lc0
493,3155.25,2791.03,Lc0,Stockfish
494,4995.14,5331.67,Stockfish,NNUE
495,3618.94,3139.94,NNUE,Stockfish
496,3991.91,4410.95,Lc0,NNUE
497,5286.26,5027.67,NNUE,Lc0
498,4036.79,4139.28,Stockfish,Lc0
499,1205.68,1257.54,Lc0,Stockfish
500,5476.11,5829.63,Stockfish,NNUE
501,2587.82,2135.62,NNUE,Stockfish
502,2652.48,3111.1,Lc0,NNUE
503,4890.38,4685.91,NNUE,Lc0
504,3516.49,3633.25,Stockfish,Lc0
505,4156.72,4032.92,Lc0,Stockfish
506,5322.17,5724.67,Stockfish,NNUE
507,6278.79,6153.48,NNUE,Stockfish
508,412.06,969.39,Lc0,NNUE
509,4012.0,3713.63,NNUE,Lc0
510,3719.51,3953.95,Stockfish,Lc0
511,4497.17,4662.95,Lc0,Stockfish
512,4055.5,4565.23,Stockfish,NNUE
513,4143.23,4033.48,NNUE,Stockfish
514,415.17,977.67,Lc0,NNUE
515,5096.65,4825.26,NNUE,Lc0
516,4576.69,4678.75,Stockfish,Lc0
517,5332.98,5279.62,Lc0,Stockfish
518,2587.1,3024.81,Stockfish,NNUE
519,4357.92,4074.75,NNUE,Stockfish
520,2850.2,3121.93,Lc0,NNUE
521,4732.16,4538.9,NNUE,Lc0
522,3939.26,4216.34,Stockfish,Lc0
523,4443.25,4265.26,Lc0,Stockfish
524,1889.47,2605.2,Stockfish,NNUE
525,4784.57,4572.32,NNUE,Stockfish
526,3321.21,3796.63,Lc0,NNUE
527,2077.69,1837.72,NNUE,Lc0
528,2748.15,2972.45,Stockfish,Lc0
529,38.06,39.57,Lc0,Stockfish
530,4633.83,5064.83,Stockfish,NNUE
531,4167.52,3878.25,NNUE,Stockfish
532,3844.54,4194.29,Lc0,NNUE
533,3326.2,3017.89,NNUE,Lc0
534,4701.17,4918.0,Stockfish,Lc0
535,3247.73,3047.32,Lc0,Stockfish
536,2426.47,3113.87,Stockfish,NNUE
537,4957.1,4622.4,NNUE,Stockfish
538,1264.44,1826.62,Lc0,NNUE
539,4284.52,4034.6,NNUE,Lc0
540,3444.44,3693.92,Stockfish,Lc0
541,50.03,49.0,Lc0,Stockfish
542,2353.66,2640.72,Stockfish,NNUE
543,3894.86,3604.15,NNUE,Stockfish
544,3301.85,3650.69,Lc0,NNUE
545,3209.0,3052.32,NNUE,Lc0
546,2916.22,3115.38,Stockfish,Lc0
547,3184.08,3119.5,Lc0,Stockfish
548,4309.45,4587.18,Stockfish,NNUE
549,2989.56,2544.53,NNUE,Stockfish
550,4380.81,4615.95,Lc0,NNUE
551,2876.31,2612.93,NNUE,Lc0
552,3657.16,3773.55,Stockfish,Lc0
553,2763.23,2587.91,Lc0,Stockfish
554,2310.3,2749.52,Stockfish,NNUE
555,3416.68,3136.71,NNUE,Stockfish
556,2029.44,2559.11,Lc0,NNUE
557,4705.87,4529.57,NNUE,Lc0
558,2849.66,2943.96,Stockfish,Lc0
559,4144.78,3854.9,Lc0,Stockfish
560,3559.0,3846.59,Stockfish,NNUE
561,3157.58,2895.48,NNUE,Stockfish
562,4917.5,5249.06,Lc0,NNUE
563,5769.93,5449.38,NNUE,Lc0
564,2387.98,2435.32,Stockfish,Lc0
565,2877.8,2851.5,Lc0,Stockfish
566,395.41,849.45,Stockfish,NNUE
567,5331.35,5165.95,NNUE,Stockfish
568,2536.75,3150.25,Lc0,NNUE
569,1814.83,1347.41,NNUE,Lc0
570,4159.15,4421.71,Stockfish,Lc0
571,2166.56,2224.28,Lc0,Stockfish
572,2279.47,2942.07,Stockfish,NNUE
573,2638.86,2326.14,NNUE,Stockfish
574,4872.45,5575.6,Lc0,NNUE
575,4084.26,3909.45,NNUE,Lc0
576,3271.93,3497.37,Stockfish,Lc0
577,37.65,35.12,Lc0,Stockfish
578,1416.94,1998.12,Stockfish,NNUE
579,2928.9,2483.42,NNUE,Stockfish
580,3840.04,4108.0,Lc0,NNUE
581,1726.25,1315.37,NNUE,Lc0
582,4288.07,4379.95,Stockfish,Lc0
583,36.25,37.14,Lc0,Stockfish
584,3963.82,4443.76,Stockfish,NNUE
585,5307.75,5174.0,NNUE,Stockfish
586,2748.88,3275.31,Lc0,NNUE
587,4201.3,3957.86,NNUE,Lc0
588,3842.35,3908.65,Stockfish,Lc0
589,94.69,91.9,Lc0,Stockfish
590,2659.67,3247.38,Stockfish,NNUE
591,1506.91,1087.67,NNUE,Stockfish
592,3246.32,3679.24,Lc0,NNUE
593,3945.05,3674.62,NNUE,Lc0
594,3623.48,3925.65,Stockfish,Lc0
595,98.54,99.8,Lc0,Stockfish
596,5439.77,5730.68,Stockfish,NNUE
597,4651.68,4414.88,NNUE,Stockfish
598,445.25,1689.12,Lc0,NNUE
599,3458.41,3053.06,NNUE,Lc0
60,3131.37,3269.13,Stockfish,Lc0
61,63.85,62.79,Lc0,Stockfish
62,4115.78,4462.96,Stockfish,NNUE
63,2010.87,1654.18,NNUE,Stockfish
64,2622.0,3241.19,Lc0,NNUE
65,3347.05,3015.05,NNUE,Lc0
66,1624.46,1843.13,Stockfish,Lc0
67,28.0,23.18,Lc0,Stockfish
68,3753.86,4167.95,Stockfish,NNUE
69,5145.57,5001.63,NNUE,Stockfish
70,3843.29,4253.21,Lc0,NNUE
71,2857.93,2600.04,NNUE,Lc0
72,3416.09,3570.96,Stockfish,Lc0
73,16.11,15.93,Lc0,Stockfish
74,1765.5,2577.83,Stockfish,NNUE
75,5504.57,5304.86,NNUE,Stockfish
76,2818.53,3465.4,Lc0,NNUE
77,4159.23,3944.14,NNUE,Lc0
78,2408.59,2648.39,Stockfish,Lc0
79,2025.69,1862.63,Lc0,Stockfish
80,2385.9,2858.38,Stockfish,NNUE
81,4860.67,4740.24,NNUE,Stockfish
82,3044.73,3718.33,Lc0,NNUE
83,4722.55,4549.57,NNUE,Lc0
84,2457.95,2509.92,Stockfish,Lc0
85,76.33,77.4,Lc0,Stockfish
86,2454.67,3117.93,Stockfish,NNUE
87,5081.15,4897.68,NNUE,Stockfish
88,3214.76,3613.52,Lc0,NNUE
89,5187.47,5066.9,NNUE,Lc0
90,3451.52,3536.11,Stockfish,Lc0
91,2895.32,2730.35,Lc0,Stockfish
92,4533.5,4857.14,Stockfish,NNUE
93,5077.46,4905.6,NNUE,Stockfish
94,3053.12,3678.5,Lc0,NNUE
95,3770.81,3524.64,NNUE,Lc0
96,3523.04,3761.32,Stockfish,Lc0
97,58.16,56.32,Lc0,Stockfish
98,4039.67,4440.67,Stockfish,NNUE
99,5005.0,4771.75,NNUE,Stockfish
100,3513.56,4093.5,Lc0,NNUE
101,2495.31,1989.27,NNUE,Lc0
102,5179.67,5460.23,Stockfish,Lc0
103,5080.31,4967.44,Lc0,Stockfish
104,2326.26,2756.13,Stockfish,NNUE
105,5435.25,5232.9,NNUE,Stockfish
106,4917.69,5540.12,Lc0,NNUE
107,6759.64,6614.26,NNUE,Lc0
108,2819.3,2873.83,Stockfish,Lc0
109,2304.3,2221.23,Lc0,Stockfish
110,5154.41,5404.53,Stockfish,NNUE
111,3560.32,3256.25,NNUE,Stockfish
112,121.25,741.88,Lc0,NNUE
113,2850.48,2574.07,NNUE,Lc0
114,2995.05,3303.11,Stockfish,Lc0
115,3792.0,3791.55,Lc0,Stockfish
116,3974.0,4507.88,Stockfish,NNUE
117,5511.16,5304.0,NNUE,Stockfish
118,3465.58,4341.33,Lc0,NNUE
119,904.69,150.17,NNUE,Lc0
120,3147.4,3387.43,Stockfish,Lc0
121,2414.54,2321.38,Lc0,Stockfish
122,5441.43,5811.57,Stockfish,NNUE
123,3595.14,3318.85,NNUE,Stockfish
124,3837.38,4067.29,Lc0,NNUE
125,2875.72,2608.68,NNUE,Lc0
126,2923.0,3081.75,Stockfish,Lc0
127,115.69,117.54,Lc0,Stockfish
128,3654.43,4353.21,Stockfish,NNUE
129,5328.96,5341.0,NNUE,Stockfish
130,3151.6,3613.72,Lc0,NNUE
131,4718.83,4422.24,NNUE,Lc0
132,3090.36,3190.64,Stockfish,Lc0
133,2110.28,2104.26,Lc0,Stockfish
134,2424.88,3036.88,Stockfish,NNUE
135,4760.79,4621.52,NNUE,Stockfish
136,3231.18,3819.24,Lc0,NNUE
137,1579.55,1289.63,NNUE,Lc0
138,4012.34,4152.67,Stockfish,Lc0
139,4098.98,3949.0,Lc0,Stockfish
140,1048.15,1817.62,Stockfish,NNUE
141,5401.61,5228.89,NNUE,Stockfish
142,570.42,1097.16,Lc0,NNUE
143,4705.81,4548.0,NNUE,Lc0
144,3675.08,3828.0,Stockfish,Lc0
145,22.13,22.26,Lc0,Stockfish
146,2574.57,2945.71,Stockfish,NNUE
147,3227.05,2678.95,NNUE,Stockfish
148,4544.29,5109.0,Lc0,NNUE
149,4306.17,4075.74,NNUE,Lc0
150,2582.88,2754.95,Stockfish,Lc0
151,105.94,106.57,Lc0,Stockfish
152,4682.54,5009.25,Stockfish,NNUE
153,3961.62,3694.4,NNUE,Stockfish
154,2790.11,3240.05,Lc0,NNUE
155,4665.12,4682.17,NNUE,Lc0
156,3806.55,3878.68,Stockfish,Lc0
157,51.01,52.29,Lc0,Stockfish
158,3679.44,3978.06,Stockfish,NNUE
159,5516.74,5316.09,NNUE,Stockfish
160,2667.33,3318.0,Lc0,NNUE
161,3045.3,2669.74,NNUE,Lc0
162,27.73,25.5,Stockfish,Lc0
163,3064.14,3201.25,Lc0,Stockfish
164,4126.22,4447.5,Stockfish,NNUE
165,5438.24,5127.21,NNUE,Stockfish
166,2258.31,2880.56,Lc0,NNUE
167,4215.64,3898.48,NNUE,Lc0
168,2867.54,3031.19,Stockfish,Lc0
169,22.67,21.59,Lc0,Stockfish
170,3579.26,4087.58,Stockfish,NNUE
171,3611.41,3232.94,NNUE,Stockfish
172,1237.31,1847.19,Lc0,NNUE
173,3388.3,3094.27,NNUE,Lc0
174,3816.94,4026.11,Stockfish,Lc0
175,4518.39,4351.0,Lc0,Stockfish
176,3998.43,4390.95,Stockfish,NNUE
177,4443.76,4116.19,NNUE,Stockfish
178,7225.9,7705.05,Lc0,NNUE
179,4962.68,4690.06,NNUE,Lc0
180,5406.0,5646.54,Stockfish,Lc0
181,36.58,35.43,Lc0,Stockfish
182,5425.82,5738.29,Stockfish,NNUE
183,5073.96,4899.0,NNUE,Stockfish
184,4908.6,5398.15,Lc0,NNUE
185,5669.59,5538.54,NNUE,Lc0
186,3993.32,4179.45,Stockfish,Lc0
187,466.97,401.91,Lc0,Stockfish
188,6490.5,7186.94,Stockfish,NNUE
189,4341.16,4293.58,NNUE,Stockfish
190,3209.36,3614.0,Lc0,NNUE
191,2448.54,1815.75,NNUE,Lc0
192,3983.72,4401.18,Stockfish,Lc0
193,2891.49,2726.43,Lc0,Stockfish
194,3888.48,4345.14,Stockfish,NNUE
195,3191.24,2936.29,NNUE,Stockfish
196,906.07,1567.73,Lc0,NNUE
197,2881.97,2608.46,NNUE,Lc0
198,2922.26,3077.35,Stockfish,Lc0
199,3454.73,3309.1,Lc0,Stockfish
200,4914.21,5505.36,Stockfish,NNUE
201,4039.19,3645.13,NNUE,Stockfish
202,3227.08,3642.04,Lc0,NNUE
203,1976.43,1622.95,NNUE,Lc0
204,3311.63,3437.67,Stockfish,Lc0
205,28.88,29.19,Lc0,Stockfish
206,4252.0,4607.08,Stockfish,NNUE
207,3754.57,3446.6,NNUE,Stockfish
208,3179.04,3595.68,Lc0,NNUE
209,4175.32,3606.0,NNUE,Lc0
210,3417.9,3530.81,Stockfish,Lc0
211,3220.56,3107.35,Lc0,Stockfish
212,3543.71,4112.53,Stockfish,NNUE
213,3478.5,3190.57,NNUE,Stockfish
214,3223.36,3636.0,Lc0,NNUE
215,3476.0,3151.11,NNUE,Lc0
216,3015.11,3338.32,Stockfish,Lc0
217,5014.94,4839.76,Lc0,Stockfish
218,4293.04,4685.56,Stockfish,NNUE
219,4439.46,4178.43,NNUE,Stockfish
220,3645.36,4346.57,Lc0,NNUE
221,1744.06,1260.06,NNUE,Lc0
222,1959.7,2070.16,Stockfish,Lc0
223,3707.6,3678.29,Lc0,Stockfish
224,3805.63,4321.0,Stockfish,NNUE
225,3659.79,3490.43,NNUE,Stockfish
226,1243.12,1868.94,Lc0,NNUE
227,4207.36,3863.38,NNUE,Lc0
228,1797.31,1949.06,Stockfish,Lc0
229,2364.02,2215.42,Lc0,Stockfish
230,5342.83,5769.39,Stockfish,NNUE
231,4746.32,4464.52,NNUE,Stockfish
232,3519.33,4080.78,Lc0,NNUE
233,3318.29,2793.23,NNUE,Lc0
234,1098.3,1145.96,Stockfish,Lc0
235,2357.84,2268.24,Lc0,Stockfish
236,1540.5,2165.69,Stockfish,NNUE
237,3086.96,2835.64,NNUE,Stockfish
238,5607.3,5897.5,Lc0,NNUE
239,3271.5,3143.0,NNUE,Lc0
240,3914.57,4132.2,Stockfish,Lc0
241,3492.48,3348.6,Lc0,Stockfish
242,4182.58,4558.75,Stockfish,NNUE
243,4512.72,4306.58,NNUE,Stockfish
244,4921.05,5404.3,Lc0,NNUE
245,1876.17,1513.55,NNUE,Lc0
246,5529.8,5779.17,Stockfish,Lc0
247,3193.51,3227.31,Lc0,Stockfish
248,5401.62,5778.31,Stockfish,NNUE
249,5536.09,5122.73,NNUE,Stockfish
250,2327.45,2814.05,Lc0,NNUE
251,4862.38,4677.91,NNUE,Lc0
252,4023.9,4251.34,Stockfish,Lc0
253,74.64,72.27,Lc0,Stockfish
254,509.14,1212.29,Stockfish,NNUE
255,4566.33,4360.61,NNUE,Stockfish
256,3212.8,3609.0,Lc0,NNUE
257,2869.14,2617.0,NNUE,Lc0
258,3018.75,3231.84,Stockfish,Lc0
259,1546.67,1479.45,Lc0,Stockfish
260,2519.5,3034.71,Stockfish,NNUE
261,4873.04,4653.23,NNUE,Stockfish
262,2668.75,3000.06,Lc0,NNUE
263,4042.78,3666.06,NNUE,Lc0
264,3199.43,3319.28,Stockfish,Lc0
265,37.27,36.27,Lc0,Stockfish
266,518.0,1222.36,Stockfish,NNUE
267,3603.59,3394.1,NNUE,Stockfish
268,3230.36,3627.6,Lc0,NNUE
269,5886.71,5589.67,NNUE,Lc0
270,5324.34,5515.54,Stockfish,Lc0
271,36.61,36.17,Lc0,Stockfish
272,4203.67,4455.25,Stockfish,NNUE
273,3394.6,3067.68,NNUE,Stockfish
274,1254.19,1881.75,Lc0,NNUE
275,2845.97,2578.68,NNUE,Lc0
276,3349.27,3753.03,Stockfish,Lc0
277,37.06,36.26,Lc0,Stockfish
278,6432.48,6851.17,Stockfish,NNUE
279,6306.31,6152.4,NNUE,Stockfish
280,1924.81,2510.12,Lc0,NNUE
281,3401.95,3059.95,NNUE,Lc0
282,984.4,1322.33,Stockfish,Lc0
283,35.06,37.31,Lc0,Stockfish
284,2333.57,2737.3,Stockfish,NNUE
285,3273.38,2716.08,NNUE,Stockfish
286,2870.73,3471.27,Lc0,NNUE
287,1713.65,1299.37,NNUE,Lc0
288,3619.84,3789.8,Stockfish,Lc0
289,2131.46,2021.6,Lc0,Stockfish
290,5282.35,5700.35,Stockfish,NNUE
291,5382.48,5207.04,NNUE,Stockfish
292,1750.12,2559.25,Lc0,NNUE
293,4706.29,4537.03,NNUE,Lc0
294,3636.31,3909.46,Stockfish,Lc0
295,3217.1,3090.45,Lc0,Stockfish
296,2361.14,2812.73,Stockfish,NNUE
297,5593.96,5416.29,NNUE,Stockfish
298,3190.08,3608.76,Lc0,NNUE
299,4242.54,4050.91,NNUE,Lc0
