GameIndex,White_ACPL,Black_ACPL,White,Black
334,3851.59,4342.86,Lc0,NNUE
335,6237.73,6258.38,NNUE,Lc0
336,2262.62,2553.6,Stockfish,Lc0
337,48.55,48.26,Lc0,Stockfish
338,3274.62,3668.04,Stockfish,NNUE
339,2647.77,2364.6,NNUE,Stockfish
340,3460.73,3912.41,Lc0,NNUE
341,5176.84,5021.06,NNUE,Lc0
342,4019.68,4303.98,Stockfish,Lc0
343,2029.55,2127.24,Lc0,Stockfish
344,4358.2,4618.84,Stockfish,NNUE
345,2459.68,2030.11,NNUE,Stockfish
346,2027.94,2646.81,Lc0,NNUE
347,3987.13,3657.05,NNUE,Lc0
348,3760.58,3954.26,Stockfish,Lc0
349,3502.07,3390.6,Lc0,Stockfish
350,2955.95,3428.67,Stockfish,NNUE
351,2468.21,2061.06,NNUE,Stockfish
352,2480.9,3547.9,Lc0,NNUE
353,3522.19,3183.64,NNUE,Lc0
354,2440.71,2521.84,Stockfish,Lc0
355,3196.11,3189.14,Lc0,Stockfish
356,4069.96,4427.64,Stockfish,NNUE
357,2422.79,2045.22,NNUE,Stockfish
358,3828.95,4331.32,Lc0,NNUE
359,3001.82,2925.67,NNUE,Lc0
360,3656.06,3819.3,Stockfish,Lc0
361,75.32,77.06,Lc0,Stockfish
362,4228.04,4444.52,Stockfish,NNUE
363,6193.26,6054.55,NNUE,Stockfish
364,3921.06,4434.67,Lc0,NNUE
365,4873.69,4553.8,NNUE,Lc0
366,54.21,51.36,Stockfish,Lc0
367,32.02,30.19,Lc0,Stockfish
368,4850.3,5249.55,Stockfish,NNUE
369,3779.24,3421.88,NNUE,Stockfish
370,7005.2,7508.85,Lc0,NNUE
371,2464.55,2076.05,NNUE,Lc0
372,2935.39,3076.3,Stockfish,Lc0
373,39.5,36.94,Lc0,Stockfish
374,4706.88,5328.0,Stockfish,NNUE
375,2633.2,2250.79,NNUE,Stockfish
376,1473.81,2083.75,Lc0,NNUE
377,3133.89,2756.44,NNUE,Lc0
378,3562.97,3717.21,Stockfish,Lc0
379,51.59,50.62,Lc0,Stockfish
380,2988.15,3448.75,Stockfish,NNUE
381,3545.89,3241.35,NNUE,Stockfish
382,3680.71,4461.36,Lc0,NNUE
383,3918.15,3601.79,NNUE,Lc0
384,3947.17,4121.78,Stockfish,Lc0
385,1835.27,1887.43,Lc0,Stockfish
386,4036.16,4509.68,Stockfish,NNUE
387,2820.25,2450.84,NNUE,Stockfish
388,3001.47,3867.47,Lc0,NNUE
389,2185.74,1766.89,NNUE,Lc0
390,3226.76,3369.37,Stockfish,Lc0
391,3841.04,3605.85,Lc0,Stockfish
392,4838.4,5174.55,Stockfish,NNUE
393,4777.72,4626.0,NNUE,Stockfish
394,2363.61,2848.44,Lc0,NNUE
395,3911.43,3566.23,NNUE,Lc0
396,4624.89,4670.24,Stockfish,Lc0
397,21.53,22.06,Lc0,Stockfish
398,4460.6,5068.4,Stockfish,NNUE
399,2249.4,1856.21,NNUE,Stockfish
400,3888.14,4350.86,Lc0,NNUE
401,3343.85,3091.08,NNUE,Lc0
402,3326.68,3465.28,Stockfish,Lc0
403,3669.24,3677.79,Lc0,Stockfish
404,3465.9,3972.7,Stockfish,NNUE
405,2312.6,1933.42,NNUE,Stockfish
406,5640.0,6464.58,Lc0,NNUE
407,4400.57,4091.5,NNUE,Lc0
408,3460.28,3622.15,Stockfish,Lc0
409,3312.95,3173.32,Lc0,Stockfish
410,3972.33,4532.56,Stockfish,NNUE
411,2671.62,1808.27,NNUE,Stockfish
412,3696.4,4395.05,Lc0,NNUE
413,4761.25,4056.91,NNUE,Lc0
414,4110.26,4170.02,Stockfish,Lc0
415,101.92,106.64,Lc0,Stockfish
416,4732.64,5454.64,Stockfish,NNUE
417,2832.36,2753.42,NNUE,Stockfish
418,4059.11,4572.67,Lc0,NNUE
419,2649.3,2276.79,NNUE,Lc0
420,2242.44,2393.11,Stockfish,Lc0
421,1231.63,1234.34,Lc0,Stockfish
422,4114.92,4487.0,Stockfish,NNUE
423,2456.21,2053.39,NNUE,Stockfish
424,3898.0,4349.09,Lc0,NNUE
425,3536.96,3258.76,NNUE,Lc0
426,2056.34,2098.66,Stockfish,Lc0
427,2252.15,2181.51,Lc0,Stockfish
428,5572.83,5844.73,Stockfish,NNUE
429,2182.16,1751.94,NNUE,Stockfish
430,3459.14,3912.68,Lc0,NNUE
431,4097.09,3970.36,NNUE,Lc0
432,70.41,69.47,Stockfish,Lc0
433,2932.78,2931.67,Lc0,Stockfish
434,2335.9,2870.3,Stockfish,NNUE
435,4481.3,4241.82,NNUE,Stockfish
436,1276.96,1709.78,Lc0,NNUE
437,6683.65,6222.68,NNUE,Lc0
438,3079.35,3319.3,Stockfish,Lc0
439,4890.19,4865.37,Lc0,Stockfish
440,3676.19,4262.06,Stockfish,NNUE
441,5598.73,5428.29,NNUE,Stockfish
442,3936.0,4463.4,Lc0,NNUE
443,3502.64,3266.67,NNUE,Lc0
444,2735.71,2881.49,Stockfish,Lc0
445,2419.2,2323.28,Lc0,Stockfish
446,4359.05,5017.48,Stockfish,NNUE
447,2734.3,2354.11,NNUE,Stockfish
448,4179.65,4552.81,Lc0,NNUE
449,3675.83,3307.5,NNUE,Lc0
450,3617.94,3703.92,Stockfish,Lc0
451,30.04,30.55,Lc0,Stockfish
452,4961.12,5229.08,Stockfish,NNUE
453,3333.62,3083.87,NNUE,Stockfish
454,4059.11,4617.89,Lc0,NNUE
455,3548.17,3429.64,NNUE,Lc0
456,2907.89,2889.67,Stockfish,Lc0
457,330.79,108.47,Lc0,Stockfish
458,3893.0,4112.46,Stockfish,NNUE
459,5142.16,4983.54,NNUE,Stockfish
460,3461.05,3912.55,Lc0,NNUE
461,2589.3,2280.58,NNUE,Lc0
462,83.09,80.02,Stockfish,Lc0
463,32.15,32.1,Lc0,Stockfish
464,1930.07,2637.79,Stockfish,NNUE
465,6302.81,6163.88,NNUE,Stockfish
466,3314.27,3557.36,Lc0,NNUE
467,6121.76,5966.12,NNUE,Lc0
468,4454.32,4751.94,Stockfish,Lc0
469,2514.53,2586.32,Lc0,Stockfish
470,5039.63,5556.53,Stockfish,NNUE
471,5084.0,4888.21,NNUE,Stockfish
472,2272.12,2521.19,Lc0,NNUE
473,7700.37,7572.17,NNUE,Lc0
474,3161.94,3369.56,Stockfish,Lc0
475,3573.51,3504.83,Lc0,Stockfish
476,5670.17,6482.92,Stockfish,NNUE
477,2675.8,2411.46,NNUE,Stockfish
478,4183.62,4560.62,Lc0,NNUE
479,4133.22,3555.94,NNUE,Lc0
480,2387.88,2603.04,Stockfish,Lc0
481,28.25,29.24,Lc0,Stockfish
482,4885.0,5387.4,Stockfish,NNUE
483,2617.6,2266.47,NNUE,Stockfish
484,4442.68,4802.05,Lc0,NNUE
485,3490.35,3245.72,NNUE,Lc0
486,3233.52,3409.76,Stockfish,Lc0
487,64.0,62.55,Lc0,Stockfish
488,3204.29,3735.86,Stockfish,NNUE
489,2640.45,2245.79,NNUE,Stockfish
490,2427.0,3115.43,Lc0,NNUE
491,2185.42,1754.11,NNUE,Lc0
492,2800.87,2969.67,Stockfish,Lc0
493,2196.61,2261.79,Lc0,Stockfish
494,1907.86,2579.36,Stockfish,NNUE
495,2628.65,2238.11,NNUE,Stockfish
496,5834.62,6381.46,Lc0,NNUE
497,3530.74,3242.91,NNUE,Lc0
498,3740.65,3918.46,Stockfish,Lc0
499,1647.94,1729.83,Lc0,Stockfish
500,3341.24,3949.95,Stockfish,NNUE
501,4892.97,4485.97,NNUE,Stockfish
502,1798.06,2355.11,Lc0,NNUE
503,2699.79,2377.43,NNUE,Lc0
504,2688.91,2894.32,Stockfish,Lc0
505,36.32,38.17,Lc0,Stockfish
506,4405.22,4763.74,Stockfish,NNUE
507,1412.13,1035.0,NNUE,Stockfish
508,596.12,1182.76,Lc0,NNUE
509,4284.59,4016.95,NNUE,Lc0
510,1933.33,2214.7,Stockfish,Lc0
511,2204.78,2131.0,Lc0,Stockfish
512,2025.12,2644.69,Stockfish,NNUE
513,2198.41,1926.67,NNUE,Stockfish
514,3706.65,4133.1,Lc0,NNUE
515,4409.16,4105.67,NNUE,Lc0
516,4295.43,4649.69,Stockfish,Lc0
517,82.86,82.81,Lc0,Stockfish
518,2785.2,2976.1,Stockfish,NNUE
519,5043.62,4984.96,NNUE,Stockfish
520,4848.86,5298.45,Lc0,NNUE
521,3388.88,3299.76,NNUE,Lc0
522,3780.35,4110.22,Stockfish,Lc0
523,84.1,82.99,Lc0,Stockfish
524,3672.36,4390.57,Stockfish,NNUE
525,4133.1,4038.48,NNUE,Stockfish
526,3658.0,4160.85,Lc0,NNUE
527,4968.87,4637.79,NNUE,Lc0
528,3091.88,3305.21,Stockfish,Lc0
529,17.52,17.62,Lc0,Stockfish
530,2652.86,3120.67,Stockfish,NNUE
531,3940.12,3772.26,NNUE,Stockfish
532,3467.82,3903.68,Lc0,NNUE
533,2187.84,1766.11,NNUE,Lc0
534,3139.89,3444.91,Stockfish,Lc0
535,38.64,40.49,Lc0,Stockfish
536,4430.44,4854.22,Stockfish,NNUE
537,2652.95,2267.79,NNUE,Stockfish
538,4087.44,4618.61,Lc0,NNUE
539,2207.83,1567.91,NNUE,Lc0
540,2807.78,2946.22,Stockfish,Lc0
541,42.42,43.37,Lc0,Stockfish
542,4806.1,5280.8,Stockfish,NNUE
543,2627.1,2250.21,NNUE,Stockfish
544,5829.69,6479.54,Lc0,NNUE
545,4832.96,4707.83,NNUE,Lc0
546,2358.43,2586.07,Stockfish,Lc0
547,5391.76,5290.02,Lc0,Stockfish
548,3589.55,4095.0,Stockfish,NNUE
549,2780.59,2339.25,NNUE,Stockfish
550,4370.36,4815.05,Lc0,NNUE
551,3460.27,3217.2,NNUE,Lc0
552,1735.91,1811.34,Stockfish,Lc0
553,43.46,43.67,Lc0,Stockfish
554,4180.76,4572.44,Stockfish,NNUE
555,2610.95,2264.58,NNUE,Stockfish
556,3892.14,4341.64,Lc0,NNUE
557,3733.86,3399.0,NNUE,Lc0
558,4055.53,4262.45,Stockfish,Lc0
559,2629.94,2596.35,Lc0,Stockfish
560,5695.56,5998.36,Stockfish,NNUE
561,2316.85,2009.76,NNUE,Stockfish
562,2917.91,3349.86,Lc0,NNUE
563,2681.33,2419.26,NNUE,Lc0
564,2756.4,2911.64,Stockfish,Lc0
565,2468.49,2399.19,Lc0,Stockfish
566,3870.26,4382.84,Stockfish,NNUE
567,5257.74,5068.65,NNUE,Stockfish
568,3463.23,3909.23,Lc0,NNUE
569,3838.14,3869.1,NNUE,Lc0
570,1359.14,1632.68,Stockfish,Lc0
571,2649.9,2651.37,Lc0,Stockfish
572,3745.33,4333.39,Stockfish,NNUE
573,4179.65,3986.0,NNUE,Stockfish
574,2844.3,3277.5,Lc0,NNUE
575,2180.74,1759.56,NNUE,Lc0
576,3088.52,3221.98,Stockfish,Lc0
577,4934.22,4792.81,Lc0,Stockfish
578,2591.77,3071.73,Stockfish,NNUE
579,2644.0,2269.11,NNUE,Stockfish
580,3793.26,4083.91,Lc0,NNUE
581,2186.53,1754.78,NNUE,Lc0
582,2359.39,2496.11,Stockfish,Lc0
583,53.77,52.83,Lc0,Stockfish
584,5792.37,6447.63,Stockfish,NNUE
585,2631.05,2255.53,NNUE,Stockfish
586,3057.06,3675.5,Lc0,NNUE
587,4863.52,4646.1,NNUE,Lc0
588,2886.96,2948.24,Stockfish,Lc0
589,78.0,78.43,Lc0,Stockfish
590,3687.5,4303.94,Stockfish,NNUE
591,4962.43,4760.21,NNUE,Stockfish
592,3055.19,3670.31,Lc0,NNUE
593,3442.42,3192.92,NNUE,Lc0
594,2781.73,3132.08,Stockfish,Lc0
595,35.48,36.49,Lc0,Stockfish
596,3258.48,3715.13,Stockfish,NNUE
597,4220.33,3991.96,NNUE,Stockfish
598,6782.91,7228.23,Lc0,NNUE
599,2930.25,2576.0,NNUE,Lc0
60,3699.72,3813.65,Stockfish,Lc0
61,38.33,38.66,Lc0,Stockfish
62,5565.63,6104.63,Stockfish,NNUE
63,4531.69,4180.67,NNUE,Stockfish
64,3054.0,3381.0,Lc0,NNUE
65,3315.05,2943.29,NNUE,Lc0
66,3850.24,4061.37,Stockfish,Lc0
67,66.1,66.22,Lc0,Stockfish
68,2953.67,3414.95,Stockfish,NNUE
69,4362.82,4087.9,NNUE,Stockfish
70,3686.0,4219.5,Lc0,NNUE
71,3935.11,3591.24,NNUE,Lc0
72,3463.86,3640.72,Stockfish,Lc0
73,47.29,50.72,Lc0,Stockfish
74,2952.43,3424.52,Stockfish,NNUE
75,7110.91,6872.86,NNUE,Stockfish
76,4364.71,4880.82,Lc0,NNUE
77,4589.76,4271.7,NNUE,Lc0
78,2399.56,2510.0,Stockfish,Lc0
79,3531.19,3433.24,Lc0,Stockfish
80,2264.06,2849.5,Stockfish,NNUE
81,3883.5,3635.57,NNUE,Stockfish
82,2554.07,3251.71,Lc0,NNUE
83,2816.95,2458.05,NNUE,Lc0
84,1206.36,1368.11,Stockfish,Lc0
85,22.24,24.38,Lc0,Stockfish
86,1516.17,1954.09,Stockfish,NNUE
87,2868.22,2608.15,NNUE,Stockfish
88,3305.53,3836.37,Lc0,NNUE
89,3745.72,3717.62,NNUE,Lc0
90,3334.96,3484.5,Stockfish,Lc0
91,3754.82,3475.98,Lc0,Stockfish
92,1324.78,1850.06,Stockfish,NNUE
93,3708.87,3190.43,NNUE,Stockfish
94,3897.64,4336.45,Lc0,NNUE
95,3512.08,3204.2,NNUE,Lc0
96,1060.51,1312.39,Stockfish,Lc0
97,2987.39,2825.57,Lc0,Stockfish
98,2502.81,3114.75,Stockfish,NNUE
99,2462.95,2018.61,NNUE,Stockfish
100,3475.27,3913.09,Lc0,NNUE
101,2176.89,1775.06,NNUE,Lc0
102,2559.12,2757.76,Stockfish,Lc0
103,1937.36,1838.66,Lc0,Stockfish
104,1926.79,2638.57,Stockfish,NNUE
105,2714.46,2381.74,NNUE,Stockfish
106,1859.87,2525.47,Lc0,NNUE
107,2695.33,2408.17,NNUE,Lc0
108,2816.49,3042.96,Stockfish,Lc0
109,14.56,13.68,Lc0,Stockfish
110,4205.4,4580.92,Stockfish,NNUE
111,2186.74,1778.89,NNUE,Stockfish
112,2865.06,3769.61,Lc0,NNUE
113,2798.73,2738.04,NNUE,Lc0
114,86.37,87.98,Stockfish,Lc0
115,247.98,296.71,Lc0,Stockfish
116,2689.47,3205.0,Stockfish,NNUE
117,1493.73,1079.86,NNUE,Stockfish
118,1775.53,2289.37,Lc0,NNUE
119,2847.44,2511.71,NNUE,Lc0
120,2414.06,2283.19,Stockfish,Lc0
121,2897.85,2993.57,Lc0,Stockfish
122,2943.62,3419.71,Stockfish,NNUE
123,2439.74,2046.56,NNUE,Stockfish
124,5329.79,5571.42,Lc0,NNUE
125,3465.81,3274.28,NNUE,Lc0
126,3172.51,3292.5,Stockfish,Lc0
127,2451.58,2269.76,Lc0,Stockfish
128,2065.85,2298.45,Stockfish,NNUE
129,4588.69,4525.84,NNUE,Stockfish
130,4069.55,4467.8,Lc0,NNUE
131,2792.29,2478.87,NNUE,Lc0
132,2699.24,2741.89,Stockfish,Lc0
133,111.1,110.47,Lc0,Stockfish
134,3176.5,3772.29,Stockfish,NNUE
135,2363.64,1620.7,NNUE,Stockfish
136,3909.32,4316.23,Lc0,NNUE
137,3740.88,3719.54,NNUE,Lc0
138,3130.41,3434.93,Stockfish,Lc0
139,38.47,39.52,Lc0,Stockfish
140,3647.24,3986.72,Stockfish,NNUE
141,5133.32,4947.96,NNUE,Stockfish
142,3182.21,3638.26,Lc0,NNUE
143,5374.82,5181.76,NNUE,Lc0
144,3823.77,3992.3,Stockfish,Lc0
145,2411.91,2340.58,Lc0,Stockfish
146,4209.4,4615.04,Stockfish,NNUE
147,2194.0,1760.39,NNUE,Stockfish
148,5538.38,5986.67,Lc0,NNUE
149,4683.25,4460.68,NNUE,Lc0
150,2648.28,2871.43,Stockfish,Lc0
151,4387.1,4176.8,Lc0,Stockfish
152,147.58,985.92,Stockfish,NNUE
153,2437.53,2032.33,NNUE,Stockfish
154,1880.89,2447.61,Lc0,NNUE
155,3993.65,3701.77,NNUE,Lc0
156,2220.1,2267.9,Stockfish,Lc0
157,2839.63,2731.16,Lc0,Stockfish
158,4445.67,5125.53,Stockfish,NNUE
159,5881.64,5785.67,NNUE,Stockfish
160,3903.36,4340.14,Lc0,NNUE
161,5705.25,5473.96,NNUE,Lc0
162,3893.61,4198.14,Stockfish,Lc0
163,127.21,128.79,Lc0,Stockfish
164,5475.12,6082.19,Stockfish,NNUE
165,5098.84,4952.04,NNUE,Stockfish
166,3455.41,3911.18,Lc0,NNUE
167,3827.29,3528.57,NNUE,Lc0
168,3091.09,3320.77,Stockfish,Lc0
169,68.33,66.29,Lc0,Stockfish
170,3557.95,4009.38,Stockfish,NNUE
171,4190.04,3950.48,NNUE,Stockfish
172,2719.19,3192.29,Lc0,NNUE
173,3399.15,3187.32,NNUE,Lc0
174,4033.14,4279.6,Stockfish,Lc0
175,41.72,38.86,Lc0,Stockfish
176,6403.79,6928.68,Stockfish,NNUE
177,4290.63,4096.85,NNUE,Stockfish
178,1791.5,2330.44,Lc0,NNUE
179,2736.54,2488.17,NNUE,Lc0
180,3038.21,3159.41,Stockfish,Lc0
181,37.61,38.37,Lc0,Stockfish
182,4103.0,4899.18,Stockfish,NNUE
183,4283.55,3977.1,NNUE,Stockfish
184,911.6,1576.47,Lc0,NNUE
185,5759.96,5779.74,NNUE,Lc0
186,3628.79,3778.88,Stockfish,Lc0
187,3667.67,3607.24,Lc0,Stockfish
188,2200.9,2738.35,Stockfish,NNUE
189,5086.44,4963.04,NNUE,Stockfish
190,3971.6,4600.13,Lc0,NNUE
191,4829.08,4444.48,NNUE,Lc0
192,3614.27,3708.37,Stockfish,Lc0
193,35.12,35.62,Lc0,Stockfish
194,5450.86,5929.55,Stockfish,NNUE
195,5493.96,5405.29,NNUE,Stockfish
196,3874.09,4345.5,Lc0,NNUE
197,1294.32,811.06,NNUE,Lc0
198,2858.73,3052.79,Stockfish,Lc0
199,43.69,45.94,Lc0,Stockfish
200,4963.59,5395.55,Stockfish,NNUE
201,5814.74,5653.38,NNUE,Stockfish
202,2994.0,3514.47,Lc0,NNUE
203,1621.86,1196.67,NNUE,Lc0
204,3171.68,3308.3,Stockfish,Lc0
205,4358.89,4362.52,Lc0,Stockfish
206,4201.52,4636.48,Stockfish,NNUE
207,2598.85,2274.11,NNUE,Stockfish
208,3758.0,4079.35,Lc0,NNUE
209,5932.95,5854.72,NNUE,Lc0
210,3263.68,3348.62,Stockfish,Lc0
211,2428.4,2343.65,Lc0,Stockfish
212,2908.56,3529.44,Stockfish,NNUE
213,3999.3,3707.5,NNUE,Stockfish
214,2567.64,3276.79,Lc0,NNUE
215,4671.67,4375.35,NNUE,Lc0
216,2646.88,2736.75,Stockfish,Lc0
217,70.13,68.72,Lc0,Stockfish
218,2296.9,2726.35,Stockfish,NNUE
219,4213.88,3778.61,NNUE,Stockfish
220,4093.33,4572.17,Lc0,NNUE
221,2176.74,1754.61,NNUE,Lc0
222,4446.0,4639.0,Stockfish,Lc0
223,27.49,27.63,Lc0,Stockfish
224,6262.79,6596.79,Stockfish,NNUE
225,2106.53,1674.44,NNUE,Stockfish
226,3894.14,4342.59,Lc0,NNUE
227,3485.5,3383.28,NNUE,Lc0
228,3554.22,3679.55,Stockfish,Lc0
229,41.79,40.38,Lc0,Stockfish
230,2942.24,3129.0,Stockfish,NNUE
231,3911.96,3740.08,NNUE,Stockfish
232,3692.65,4405.7,Lc0,NNUE
233,3581.52,3263.41,NNUE,Lc0
234,3000.9,3187.51,Stockfish,Lc0
235,25.1,18.32,Lc0,Stockfish
236,4961.33,5658.71,Stockfish,NNUE
237,5789.6,5678.62,NNUE,Stockfish
238,3058.12,3328.5,Lc0,NNUE
239,2721.58,2506.65,NNUE,Lc0
240,2285.03,2434.28,Stockfish,Lc0
241,55.22,57.76,Lc0,Stockfish
242,4904.82,5145.36,Stockfish,NNUE
243,3231.23,3038.68,NNUE,Stockfish
244,7010.4,7499.85,Lc0,NNUE
245,1329.0,880.21,NNUE,Lc0
246,122.6,118.13,Stockfish,Lc0
247,2624.25,2500.76,Lc0,Stockfish
248,2695.71,3111.14,Stockfish,NNUE
249,5431.88,5068.28,NNUE,Stockfish
250,3678.05,4182.55,Lc0,NNUE
251,2347.45,1604.7,NNUE,Lc0
252,2712.07,2881.98,Stockfish,Lc0
253,3572.27,3480.69,Lc0,Stockfish
254,2825.48,3119.57,Stockfish,NNUE
255,2191.95,1755.72,NNUE,Stockfish
256,2458.64,3179.21,Lc0,NNUE
257,3503.23,3237.72,NNUE,Lc0
258,2989.28,3180.68,Stockfish,Lc0
259,2140.3,2023.89,Lc0,Stockfish
260,3403.7,3816.87,Stockfish,NNUE
261,1910.24,1405.56,NNUE,Stockfish
262,3222.28,3765.94,Lc0,NNUE
263,3960.48,3694.73,NNUE,Lc0
264,4468.56,4650.51,Stockfish,Lc0
265,64.03,60.33,Lc0,Stockfish
266,3860.9,4329.71,Stockfish,NNUE
267,6027.16,6049.54,NNUE,Stockfish
268,5291.53,5784.95,Lc0,NNUE
269,1332.79,847.22,NNUE,Lc0
270,2213.96,2407.18,Stockfish,Lc0
271,60.66,63.48,Lc0,Stockfish
272,3980.11,4807.33,Stockfish,NNUE
273,3858.75,3606.48,NNUE,Stockfish
274,2148.6,2807.93,Lc0,NNUE
275,3486.44,3180.65,NNUE,Lc0
276,3984.52,4288.09,Stockfish,Lc0
277,3574.64,3450.96,Lc0,Stockfish
278,4206.16,4485.6,Stockfish,NNUE
279,4290.61,4194.13,NNUE,Stockfish
280,3882.05,4337.91,Lc0,NNUE
281,5530.5,5403.64,NNUE,Lc0
282,1474.88,1616.24,Stockfish,Lc0
283,317.97,314.02,Lc0,Stockfish
284,3966.65,4462.8,Stockfish,NNUE
285,4396.52,4159.8,NNUE,Stockfish
286,2974.88,3545.18,Lc0,NNUE
287,3420.65,3233.12,NNUE,Lc0
288,2816.0,2764.42,Stockfish,Lc0
289,2642.61,2534.07,Lc0,Stockfish
290,5729.21,6252.84,Stockfish,NNUE
291,2172.68,2062.72,NNUE,Stockfish
292,3465.32,3912.32,Lc0,NNUE
293,2200.79,1768.33,NNUE,Lc0
294,3036.23,3190.67,Stockfish,Lc0
295,56.82,55.93,Lc0,Stockfish
296,4596.79,5106.05,Stockfish,NNUE
297,2190.68,1762.28,NNUE,Stockfish
298,3050.12,3279.31,Lc0,NNUE
299,2762.25,2456.17,NNUE,Lc0
