GameIndex,White_ACPL,Black_ACPL,White,Black
448,1917.41,2443.65,Lc0,NNUE
449,4437.14,3860.76,NNUE,Lc0
450,3146.86,2958.98,Stockfish,Lc0
451,3450.08,3723.11,Lc0,Stockfish
452,7435.81,7714.08,Stockfish,NNUE
453,10497.96,10541.16,NNUE,Stockfish
454,6303.61,6727.04,Lc0,NNUE
455,2136.75,1602.6,NNUE,Lc0
456,4966.15,4790.58,Stockfish,Lc0
457,2358.97,2492.2,Lc0,Stockfish
458,2579.71,2775.67,Stockfish,NNUE
459,4300.28,3957.18,NNUE,Stockfish
460,3187.5,3672.62,Lc0,NNUE
461,5795.0,5590.14,NNUE,Lc0
462,3939.32,3641.0,Stockfish,Lc0
463,2392.9,2619.78,Lc0,Stockfish
464,4903.42,5303.54,Stockfish,NNUE
465,6437.14,6487.26,NNUE,Stockfish
466,3498.05,3978.6,Lc0,NNUE
467,3633.28,3180.65,NNUE,Lc0
468,1194.61,1030.55,Stockfish,Lc0
469,1557.33,1748.91,Lc0,Stockfish
470,10111.43,10177.48,Stockfish,NNUE
471,4737.12,4509.39,NNUE,Stockfish
472,5124.91,5610.7,Lc0,NNUE
473,6874.5,6767.79,NNUE,Lc0
474,755.94,572.65,Stockfish,Lc0
475,533.83,257.43,Lc0,Stockfish
476,8565.9,8975.9,Stockfish,NNUE
477,8927.19,9069.78,NNUE,Stockfish
478,4745.52,5136.72,Lc0,NNUE
479,2208.07,1610.31,NNUE,Lc0
480,3819.62,3619.81,Stockfish,Lc0
481,1827.28,2098.93,Lc0,Stockfish
482,8179.96,8318.21,Stockfish,NNUE
483,6462.93,6346.31,NNUE,Stockfish
484,4205.79,4680.84,Lc0,NNUE
485,5090.15,4824.16,NNUE,Lc0
486,3686.2,3514.92,Stockfish,Lc0
487,1296.85,1530.17,Lc0,Stockfish
488,6981.27,7391.7,Stockfish,NNUE
489,11713.76,11601.38,NNUE,Stockfish
490,6850.36,7627.79,Lc0,NNUE
491,3654.28,3266.18,NNUE,Lc0
492,3000.84,2896.76,Stockfish,Lc0
493,542.69,258.89,Lc0,Stockfish
494,3990.31,4141.41,Stockfish,NNUE
495,4011.92,3928.83,NNUE,Stockfish
496,4859.16,5368.63,Lc0,NNUE
497,4909.45,4650.38,NNUE,Lc0
498,5529.69,5721.57,Stockfish,Lc0
499,5095.45,5605.57,Lc0,Stockfish
500,5770.67,5963.56,Stockfish,NNUE
501,9334.46,9093.21,NNUE,Stockfish
502,6092.73,6519.77,Lc0,NNUE
503,2529.86,2212.25,NNUE,Lc0
504,1665.88,1836.48,Stockfish,Lc0
505,5689.44,5815.21,Lc0,Stockfish
506,5545.39,6266.61,Stockfish,NNUE
507,6919.62,6656.61,NNUE,Stockfish
508,2860.61,3411.17,Lc0,NNUE
509,6441.93,6309.81,NNUE,Lc0
510,3146.86,2958.98,Stockfish,Lc0
511,2154.36,2454.45,Lc0,Stockfish
512,5918.22,6241.97,Stockfish,NNUE
513,6799.56,6717.48,NNUE,Stockfish
514,6258.48,6890.83,Lc0,NNUE
515,3708.67,2989.35,NNUE,Lc0
516,1295.1,1312.86,Stockfish,Lc0
517,6897.49,6828.84,Lc0,Stockfish
518,9410.06,9590.59,Stockfish,NNUE
519,7098.93,6876.97,NNUE,Stockfish
520,2808.91,3701.36,Lc0,NNUE
521,5958.5,5894.58,NNUE,Lc0
522,749.1,439.97,Stockfish,Lc0
523,544.1,254.43,Lc0,Stockfish
524,3342.71,3411.15,Stockfish,NNUE
525,3315.28,3195.14,NNUE,Stockfish
526,3890.14,4409.71,Lc0,NNUE
527,4641.36,4246.92,NNUE,Lc0
528,2546.44,2385.44,Stockfish,Lc0
529,1016.05,1277.59,Lc0,Stockfish
530,4633.46,4911.29,Stockfish,NNUE
531,4156.12,3896.39,NNUE,Stockfish
532,4718.43,5147.7,Lc0,NNUE
533,5197.54,4903.65,NNUE,Lc0
534,9951.35,10040.34,Stockfish,Lc0
535,4826.3,5122.81,Lc0,Stockfish
536,3471.06,3600.06,Stockfish,NNUE
537,6993.07,6871.73,NNUE,Stockfish
538,4092.65,4583.4,Lc0,NNUE
539,5314.11,5099.28,NNUE,Lc0
540,1683.64,1444.86,Stockfish,Lc0
541,528.83,246.61,Lc0,Stockfish
542,4888.67,5323.5,Stockfish,NNUE
543,5056.48,4855.65,NNUE,Stockfish
544,1677.12,2304.0,Lc0,NNUE
545,2827.61,2488.24,NNUE,Lc0
546,3945.08,3665.14,Stockfish,Lc0
547,2904.81,3207.19,Lc0,Stockfish
548,4649.43,4875.86,Stockfish,NNUE
549,4129.96,3905.22,NNUE,Stockfish
550,6494.96,6968.87,Lc0,NNUE
551,3403.83,2828.47,NNUE,Lc0
552,1506.86,1199.59,Stockfish,Lc0
553,1838.09,2146.97,Lc0,Stockfish
554,5363.06,5879.67,Stockfish,NNUE
555,4730.88,4526.72,NNUE,Stockfish
556,2801.59,3240.18,Lc0,NNUE
557,4146.0,3761.67,NNUE,Lc0
558,3659.1,3491.62,Stockfish,Lc0
559,5278.41,5302.21,Lc0,Stockfish
560,11636.94,11735.69,Stockfish,NNUE
561,7705.72,7560.63,NNUE,Stockfish
562,4711.96,5038.87,Lc0,NNUE
563,5761.3,5558.74,NNUE,Lc0
564,1056.33,836.08,Stockfish,Lc0
565,671.29,1043.33,Lc0,Stockfish
566,3862.65,4452.12,Stockfish,NNUE
567,9170.41,9289.61,NNUE,Stockfish
568,4042.65,4539.65,Lc0,NNUE
569,5092.37,5078.22,NNUE,Lc0
570,1677.78,1435.91,Stockfish,Lc0
571,541.48,257.68,Lc0,Stockfish
572,1087.25,1564.7,Stockfish,NNUE
573,12093.04,12307.23,NNUE,Stockfish
574,2093.44,2698.06,Lc0,NNUE
575,3803.89,3738.41,NNUE,Lc0
576,1571.97,1325.91,Stockfish,Lc0
577,5509.95,5765.61,Lc0,Stockfish
578,4911.79,5328.17,Stockfish,NNUE
579,4944.43,4771.67,NNUE,Stockfish
580,6897.57,7311.96,Lc0,NNUE
581,2540.43,2195.15,NNUE,Lc0
582,3276.44,3075.36,Stockfish,Lc0
583,277.9,583.65,Lc0,Stockfish
584,4161.26,4656.53,Stockfish,NNUE
585,9336.47,9467.81,NNUE,Stockfish
586,2493.63,2993.53,Lc0,NNUE
587,5478.68,5196.11,NNUE,Lc0
588,4922.3,5032.92,Stockfish,Lc0
589,4395.11,4700.11,Lc0,Stockfish
590,5748.24,5954.29,Stockfish,NNUE
591,7881.5,7793.64,NNUE,Stockfish
592,4112.15,4648.65,Lc0,NNUE
593,2021.59,1520.38,NNUE,Lc0
594,1599.19,1590.33,Stockfish,Lc0
595,1298.97,1523.72,Lc0,Stockfish
596,7121.22,7004.44,Stockfish,NNUE
597,4946.65,4953.27,NNUE,Stockfish
598,1881.38,2653.0,Lc0,NNUE
599,5061.35,4809.89,NNUE,Lc0
60,3819.62,3619.81,Stockfish,Lc0
61,4204.16,4613.61,Lc0,Stockfish
62,9489.72,9879.96,Stockfish,NNUE
63,6617.03,6251.03,NNUE,Stockfish
64,4813.72,5197.36,Lc0,NNUE
65,3582.44,3307.76,NNUE,Lc0
66,3659.26,3639.81,Stockfish,Lc0
67,4511.79,4855.79,Lc0,Stockfish
68,4864.65,5362.8,Stockfish,NNUE
69,1257.0,665.87,NNUE,Stockfish
70,7006.55,7200.83,Lc0,NNUE
71,5050.1,4795.89,NNUE,Lc0
72,64.22,66.04,Stockfish,Lc0
73,530.62,246.07,Lc0,Stockfish
74,3485.73,3753.61,Stockfish,NNUE
75,7639.17,7706.31,NNUE,Stockfish
76,6553.55,6859.73,Lc0,NNUE
77,2919.67,2405.29,NNUE,Lc0
78,1944.02,1585.45,Stockfish,Lc0
79,5585.27,5841.55,Lc0,Stockfish
80,8736.5,8994.35,Stockfish,NNUE
81,10860.23,10858.24,NNUE,Stockfish
82,3461.31,4020.81,Lc0,NNUE
83,5790.7,5699.0,NNUE,Lc0
84,678.07,327.58,Stockfish,Lc0
85,1293.24,1456.42,Lc0,Stockfish
86,6266.19,6177.29,Stockfish,NNUE
87,9058.11,9264.59,NNUE,Stockfish
88,6434.17,6826.48,Lc0,NNUE
89,5301.74,5052.06,NNUE,Lc0
90,2805.96,2613.25,Stockfish,Lc0
91,535.97,262.36,Lc0,Stockfish
92,8062.15,8105.65,Stockfish,NNUE
93,7683.65,7309.28,NNUE,Stockfish
94,2084.31,2706.25,Lc0,NNUE
95,3784.28,3193.35,NNUE,Lc0
96,741.92,563.82,Stockfish,Lc0
97,3947.7,4245.79,Lc0,Stockfish
98,1738.07,2054.43,Stockfish,NNUE
99,7948.71,7869.11,NNUE,Stockfish
100,5838.64,6234.52,Lc0,NNUE
101,5794.4,5841.47,NNUE,Lc0
102,1053.89,806.78,Stockfish,Lc0
103,5806.09,5904.12,Lc0,Stockfish
104,7943.42,7990.44,Stockfish,NNUE
105,7920.71,8217.19,NNUE,Stockfish
106,6453.91,6689.04,Lc0,NNUE
107,1373.69,822.33,NNUE,Lc0
108,2420.02,2296.62,Stockfish,Lc0
109,2446.25,2591.81,Lc0,Stockfish
110,3179.57,3668.81,Stockfish,NNUE
111,9861.87,9929.13,NNUE,Stockfish
112,4589.52,5029.26,Lc0,NNUE
113,7083.7,7031.11,NNUE,Lc0
114,3673.92,3689.0,Stockfish,Lc0
115,1956.39,2219.5,Lc0,Stockfish
116,7987.12,8126.19,Stockfish,NNUE
117,7540.46,7097.04,NNUE,Stockfish
118,4770.2,5196.4,Lc0,NNUE
119,4866.29,4643.6,NNUE,Lc0
120,1524.12,1497.93,Stockfish,Lc0
121,780.54,1046.51,Lc0,Stockfish
122,15863.3,15926.7,Stockfish,NNUE
123,10703.44,10835.5,NNUE,Stockfish
124,6304.74,6929.7,Lc0,NNUE
125,4186.73,4054.71,NNUE,Lc0
126,136.71,137.1,Stockfish,Lc0
127,228.25,230.62,Lc0,Stockfish
128,7324.32,7587.32,Stockfish,NNUE
129,4928.61,5087.87,NNUE,Stockfish
130,4632.35,5110.3,Lc0,NNUE
131,4844.14,4608.95,NNUE,Lc0
132,1939.4,1618.71,Stockfish,Lc0
133,539.17,256.14,Lc0,Stockfish
134,6755.01,6871.97,Stockfish,NNUE
135,2494.14,1944.85,NNUE,Stockfish
136,1702.38,2338.88,Lc0,NNUE
137,5046.95,4790.47,NNUE,Lc0
138,4041.24,3627.36,Stockfish,Lc0
139,5556.08,5748.26,Lc0,Stockfish
140,6078.71,6268.25,Stockfish,NNUE
141,4748.73,4530.81,NNUE,Stockfish
142,4063.05,4565.75,Lc0,NNUE
143,5421.58,5276.83,NNUE,Lc0
144,616.15,316.72,Stockfish,Lc0
145,2136.33,2385.36,Lc0,Stockfish
146,7838.62,8340.57,Stockfish,NNUE
147,7784.68,7514.19,NNUE,Stockfish
148,3931.1,4403.33,Lc0,NNUE
149,3056.67,2772.0,NNUE,Lc0
150,4338.48,4147.61,Stockfish,Lc0
151,10858.92,10882.3,Lc0,Stockfish
152,1441.07,2103.13,Stockfish,NNUE
153,5128.96,4938.13,NNUE,Stockfish
154,6373.3,6855.7,Lc0,NNUE
155,6031.83,5863.96,NNUE,Lc0
156,3769.65,3668.78,Stockfish,Lc0
157,4965.75,5669.36,Lc0,Stockfish
158,8262.31,8380.79,Stockfish,NNUE
159,6775.88,6691.91,NNUE,Stockfish
160,3651.84,4208.53,Lc0,NNUE
161,4656.21,4369.28,NNUE,Lc0
162,3675.9,3509.38,Stockfish,Lc0
163,4335.14,4592.69,Lc0,Stockfish
164,3989.53,4519.29,Stockfish,NNUE
165,3187.0,2689.86,NNUE,Stockfish
166,1567.24,2130.65,Lc0,NNUE
167,2956.71,2426.77,NNUE,Lc0
168,750.9,567.92,Stockfish,Lc0
169,2353.95,2510.41,Lc0,Stockfish
170,9186.02,9542.79,Stockfish,NNUE
171,4158.54,3901.26,NNUE,Stockfish
172,4675.78,4878.96,Lc0,NNUE
173,4157.25,3762.33,NNUE,Lc0
174,2783.78,2794.44,Stockfish,Lc0
175,1431.19,1768.69,Lc0,Stockfish
176,5543.38,5765.14,Stockfish,NNUE
177,5047.97,4845.28,NNUE,Stockfish
178,5749.19,6362.31,Lc0,NNUE
179,5704.13,5505.41,NNUE,Lc0
180,3819.62,3619.81,Stockfish,Lc0
181,1297.5,1520.25,Lc0,Stockfish
182,1740.93,2069.93,Stockfish,NNUE
183,6501.45,6268.21,NNUE,Stockfish
184,6729.13,7195.04,Lc0,NNUE
185,5045.6,4792.53,NNUE,Lc0
186,1875.12,1610.68,Stockfish,Lc0
187,2652.36,3014.4,Lc0,Stockfish
188,7369.22,7386.5,Stockfish,NNUE
189,13600.77,13829.66,NNUE,Stockfish
190,4624.87,5323.65,Lc0,NNUE
191,5455.61,5240.55,NNUE,Lc0
192,3385.0,3363.04,Stockfish,Lc0
193,10855.38,10985.01,Lc0,Stockfish
194,2643.12,3011.38,Stockfish,NNUE
195,4028.41,4188.04,NNUE,Stockfish
196,4032.5,4531.4,Lc0,NNUE
197,2320.65,1920.16,NNUE,Lc0
198,3769.66,3803.27,Stockfish,Lc0
199,2358.73,2509.42,Lc0,Stockfish
200,5249.1,5835.52,Stockfish,NNUE
201,14985.44,15023.62,NNUE,Stockfish
202,2050.0,2388.0,Lc0,NNUE
203,6562.0,6485.44,NNUE,Lc0
204,455.94,252.62,Stockfish,Lc0
205,530.14,250.14,Lc0,Stockfish
206,4808.12,5196.12,Stockfish,NNUE
207,6320.3,6175.04,NNUE,Stockfish
208,3510.21,4212.0,Lc0,NNUE
209,2321.58,1974.83,NNUE,Lc0
210,4338.48,4147.61,Stockfish,Lc0
211,1021.08,1397.65,Lc0,Stockfish
212,4470.38,4939.52,Stockfish,NNUE
213,1251.75,683.93,NNUE,Stockfish
214,6705.09,6889.57,Lc0,NNUE
215,4796.83,4599.82,NNUE,Lc0
216,2855.27,2735.48,Stockfish,Lc0
217,1806.35,2242.74,Lc0,Stockfish
218,6289.67,6594.29,Stockfish,NNUE
219,4143.46,3870.35,NNUE,Stockfish
220,1715.31,2328.44,Lc0,NNUE
221,7064.07,6840.31,NNUE,Lc0
222,2638.0,2451.36,Stockfish,Lc0
223,2108.89,2356.78,Lc0,Stockfish
224,4678.75,5321.62,Stockfish,NNUE
225,3956.17,3890.52,NNUE,Stockfish
226,4137.8,4805.2,Lc0,NNUE
227,5034.95,4803.0,NNUE,Lc0
228,1891.61,1618.17,Stockfish,Lc0
229,2363.38,2519.42,Lc0,Stockfish
230,2509.1,2826.93,Stockfish,NNUE
231,4768.95,4603.19,NNUE,Stockfish
232,3933.1,4423.24,Lc0,NNUE
233,2302.68,1891.56,NNUE,Lc0
234,3812.11,3615.97,Stockfish,Lc0
235,4972.96,5373.2,Lc0,Stockfish
236,2539.93,2905.07,Stockfish,NNUE
237,7750.1,7837.7,NNUE,Stockfish
238,4682.35,5074.26,Lc0,NNUE
239,3575.67,3129.35,NNUE,Lc0
240,3819.62,3619.81,Stockfish,Lc0
241,538.62,248.32,Lc0,Stockfish
242,7464.17,7588.6,Stockfish,NNUE
243,6881.07,6753.89,NNUE,Stockfish
244,4810.28,5235.4,Lc0,NNUE
245,4193.36,3985.52,NNUE,Lc0
246,706.68,720.64,Stockfish,Lc0
247,1631.89,1887.93,Lc0,Stockfish
248,4902.88,5315.75,Stockfish,NNUE
249,3895.19,3721.92,NNUE,Stockfish
250,7990.69,8531.5,Lc0,NNUE
251,2755.33,2446.06,NNUE,Lc0
252,3195.21,3111.52,Stockfish,Lc0
253,182.4,463.06,Lc0,Stockfish
254,5635.73,5886.2,Stockfish,NNUE
255,9380.6,9485.4,NNUE,Stockfish
256,5264.64,5490.86,Lc0,NNUE
257,3437.83,3200.35,NNUE,Lc0
258,3092.0,2812.6,Stockfish,Lc0
259,1297.5,1526.15,Lc0,Stockfish
260,8940.24,9447.83,Stockfish,NNUE
261,4584.73,4194.57,NNUE,Stockfish
262,7238.23,7698.62,Lc0,NNUE
263,7288.26,7142.22,NNUE,Lc0
264,3828.62,3774.79,Stockfish,Lc0
265,1954.8,1743.35,Lc0,Stockfish
266,1548.39,1902.86,Stockfish,NNUE
267,9370.15,9363.4,NNUE,Stockfish
268,4345.2,4965.08,Lc0,NNUE
269,5046.3,4790.42,NNUE,Lc0
270,962.21,950.3,Stockfish,Lc0
271,537.17,244.5,Lc0,Stockfish
272,4330.33,4632.54,Stockfish,NNUE
273,7960.8,8233.72,NNUE,Stockfish
274,3921.19,4384.57,Lc0,NNUE
275,3871.94,3365.65,NNUE,Lc0
276,3588.2,3342.7,Stockfish,Lc0
277,5469.92,5563.67,Lc0,Stockfish
278,5598.94,5892.82,Stockfish,NNUE
279,13877.95,13678.86,NNUE,Stockfish
280,3417.68,3932.16,Lc0,NNUE
281,5051.0,4791.21,NNUE,Lc0
282,1414.33,1126.34,Stockfish,Lc0
283,3457.03,3396.76,Lc0,Stockfish
284,6704.83,6801.3,Stockfish,NNUE
285,7774.75,7871.56,NNUE,Stockfish
286,4796.26,5352.95,Lc0,NNUE
287,5603.55,5449.53,NNUE,Lc0
288,3928.86,3578.58,Stockfish,Lc0
289,3321.44,3625.62,Lc0,Stockfish
290,3152.73,3569.59,Stockfish,NNUE
291,7892.32,7886.11,NNUE,Stockfish
292,5879.83,6315.57,Lc0,NNUE
293,5223.68,5024.72,NNUE,Lc0
294,2469.8,2206.93,Stockfish,Lc0
295,1366.44,1667.47,Lc0,Stockfish
296,11665.22,12037.9,Stockfish,NNUE
297,13081.09,13276.2,NNUE,Stockfish
298,3484.95,4014.26,Lc0,NNUE
299,3901.17,3541.82,NNUE,Lc0
