GameIndex,White_ACPL,Black_ACPL,White,Black
49,3679.95,3924.05,Lc0,Stockfish
50,2890.71,2721.98,Stockfish,Lc0
51,2864.24,3140.73,Lc0,Stockfish
52,3195.03,3019.31,Stockfish,Lc0
53,90.29,669.29,Lc0,Stockfish
54,4570.14,4406.91,Stockfish,Lc0
55,3733.5,3988.37,Lc0,Stockfish
56,2677.73,2483.95,Stockfish,Lc0
57,3046.53,3365.34,Lc0,Stockfish
58,3695.77,3525.67,Stockfish,Lc0
59,3853.79,4133.24,Lc0,Stockfish
60,2256.65,2083.5,Stockfish,Lc0
61,2671.48,2770.76,Lc0,Stockfish
62,1512.2,1271.91,Stockfish,Lc0
63,2624.94,2793.34,Lc0,Stockfish
64,3303.71,3138.62,Stockfish,Lc0
65,3466.57,3699.85,Lc0,Stockfish
66,2453.67,2166.0,Stockfish,Lc0
67,4288.03,4604.09,Lc0,Stockfish
68,2737.26,2563.3,Stockfish,Lc0
69,4442.19,4625.3,Lc0,Stockfish
70,2342.34,2221.06,Stockfish,Lc0
71,2732.94,2972.41,Lc0,Stockfish
72,2413.7,2202.97,Stockfish,Lc0
73,2583.27,2802.61,Lc0,Stockfish
74,3788.07,3666.69,Stockfish,Lc0
75,1471.03,1812.52,Lc0,Stockfish
76,3707.43,3492.07,Stockfish,Lc0
77,3013.49,3251.93,Lc0,Stockfish
78,2771.7,2634.69,Stockfish,Lc0
79,2453.15,2822.74,Lc0,Stockfish
80,2890.71,2721.98,Stockfish,Lc0
81,4178.73,4492.81,Lc0,Stockfish
82,1266.94,1177.32,Stockfish,Lc0
83,1631.35,1699.63,Lc0,Stockfish
84,2994.75,2726.29,Stockfish,Lc0
85,2290.33,2682.5,Lc0,Stockfish
86,2286.6,2082.79,Stockfish,Lc0
87,3402.92,3740.4,Lc0,Stockfish
88,4424.81,4267.31,Stockfish,Lc0
89,2826.45,2844.62,Lc0,Stockfish
90,2890.71,2721.98,Stockfish,Lc0
91,2934.08,3340.52,Lc0,Stockfish
92,4266.41,4044.52,Stockfish,Lc0
93,3194.72,3421.35,Lc0,Stockfish
94,4799.62,4645.03,Stockfish,Lc0
95,2222.07,2488.5,Lc0,Stockfish
96,3315.14,3138.2,Stockfish,Lc0
97,1422.0,1777.14,Lc0,Stockfish
98,2674.66,2322.41,Stockfish,Lc0
99,4017.3,4369.09,Lc0,Stockfish
