GameIndex,White_ACPL,Black_ACPL,White,Black
468,1804.22,1802.31,Stockfish,Lc0
469,58.09,508.23,Lc0,Stockfish
470,3119.55,3575.41,Stockfish,NNUE
471,1935.54,1604.17,NNUE,Stockfish
472,4460.18,4671.11,Lc0,NNUE
473,3539.68,3135.72,NNUE,Lc0
474,1254.38,945.96,Stockfish,Lc0
475,1572.42,1974.0,Lc0,Stockfish
476,2214.85,2576.0,Stockfish,NNUE
477,4736.92,4788.94,NNUE,Stockfish
478,1664.65,2100.85,Lc0,NNUE
479,1456.52,1110.75,NNUE,Lc0
480,3062.9,2912.06,Stockfish,Lc0
481,614.61,918.55,Lc0,Stockfish
482,6619.56,7235.75,Stockfish,NNUE
483,2498.95,1915.11,NNUE,Stockfish
484,1828.56,2369.72,Lc0,NNUE
485,4523.05,4210.33,NNUE,Lc0
486,3634.51,3492.7,Stockfish,Lc0
487,3392.36,3697.36,Lc0,Stockfish
488,3019.7,3253.67,Stockfish,NNUE
489,2418.48,2112.04,NNUE,Stockfish
490,2865.58,3261.58,Lc0,NNUE
491,5713.11,5427.82,NNUE,Lc0
492,3840.76,3652.64,Stockfish,Lc0
493,2755.14,3225.57,Lc0,Stockfish
494,6094.56,6212.03,Stockfish,NNUE
495,10397.31,10466.59,NNUE,Stockfish
496,4812.09,5210.04,Lc0,NNUE
497,2445.7,2068.05,NNUE,Lc0
498,2727.79,2606.49,Stockfish,Lc0
499,588.91,1053.77,Lc0,Stockfish
500,3664.2,3848.29,Stockfish,NNUE
501,4477.17,4174.0,NNUE,Stockfish
502,4475.43,4824.46,Lc0,NNUE
503,6663.5,6416.0,NNUE,Lc0
504,3152.1,2972.82,Stockfish,Lc0
505,483.67,849.3,Lc0,Stockfish
506,1960.21,2491.42,Stockfish,NNUE
507,11037.42,10890.25,NNUE,Stockfish
508,4712.18,5350.41,Lc0,NNUE
509,1438.04,1102.12,NNUE,Lc0
510,4092.75,3614.13,Stockfish,Lc0
511,2882.32,3195.68,Lc0,Stockfish
512,1077.65,1495.65,Stockfish,NNUE
