GameIndex,White_ACPL,Black_ACPL,White,Black
346,4264.78,4663.83,Lc0,NNUE
347,5333.91,5070.45,NNUE,Lc0
348,3829.09,3938.94,Stockfish,Lc0
349,115.3,118.8,Lc0,Stockfish
350,4191.17,4316.35,Stockfish,NNUE
351,9289.96,9485.86,NNUE,Stockfish
352,5412.3,5844.43,Lc0,NNUE
353,3053.89,2435.76,NNUE,Lc0
354,6071.59,6181.03,Stockfish,Lc0
355,4373.33,4269.34,Lc0,Stockfish
356,7117.43,7345.26,Stockfish,NNUE
357,5179.6,4965.68,NNUE,Stockfish
358,1921.0,2427.89,Lc0,NNUE
359,3591.09,3335.1,NNUE,Lc0
360,3415.74,3504.22,Stockfish,Lc0
361,2175.27,2085.42,Lc0,Stockfish
362,5598.05,6018.95,Stockfish,NNUE
363,7424.17,7437.89,NNUE,Stockfish
364,6407.7,7002.2,Lc0,NNUE
365,6721.58,6684.87,NNUE,Lc0
366,4453.89,4674.29,Stockfish,Lc0
367,4738.87,4612.06,Lc0,Stockfish
368,4047.89,4531.74,Stockfish,NNUE
369,3040.6,2553.64,NNUE,Stockfish
370,1995.0,3112.0,Lc0,NNUE
371,4418.24,3925.95,NNUE,Lc0
372,198.03,488.21,Stockfish,Lc0
373,4217.01,4279.87,Lc0,Stockfish
374,699.61,1249.06,Stockfish,NNUE
375,5904.23,5715.57,NNUE,Stockfish
376,2333.94,3104.35,Lc0,NNUE
377,5006.75,4946.84,NNUE,Lc0
378,1976.54,2242.7,Stockfish,Lc0
379,3561.1,3418.92,Lc0,Stockfish
380,4551.24,4931.41,Stockfish,NNUE
381,5319.71,5196.8,NNUE,Stockfish
382,6469.61,7055.5,Lc0,NNUE
383,3153.18,2731.62,NNUE,Lc0
384,3370.75,3523.68,Stockfish,Lc0
385,3722.09,3622.52,Lc0,Stockfish
386,559.88,1137.88,Stockfish,NNUE
387,7749.19,7483.23,NNUE,Stockfish
388,3530.9,4024.3,Lc0,NNUE
389,1528.83,1038.53,NNUE,Lc0
390,437.33,616.89,Stockfish,Lc0
391,6630.93,6568.54,Lc0,Stockfish
392,3937.58,4351.08,Stockfish,NNUE
393,4622.58,4403.17,NNUE,Stockfish
394,6147.04,6416.65,Lc0,NNUE
395,3499.53,2993.36,NNUE,Lc0
396,6430.24,6626.61,Stockfish,Lc0
397,5345.72,5215.68,Lc0,Stockfish
398,866.53,1514.13,Stockfish,NNUE
399,3905.62,3477.17,NNUE,Stockfish
400,3202.5,3706.59,Lc0,NNUE
401,6499.1,6343.7,NNUE,Lc0
402,4806.3,4998.85,Stockfish,Lc0
403,3986.23,3976.88,Lc0,Stockfish
404,3749.59,4179.77,Stockfish,NNUE
405,5082.12,4854.12,NNUE,Stockfish
406,5477.38,5693.14,Lc0,NNUE
407,6641.74,6506.64,NNUE,Lc0
408,3796.51,3984.74,Stockfish,Lc0
409,2723.15,2724.72,Lc0,Stockfish
410,4322.35,4785.2,Stockfish,NNUE
411,2460.17,2180.82,NNUE,Stockfish
412,3529.0,4106.35,Lc0,NNUE
413,2483.55,1844.05,NNUE,Lc0
414,4508.9,4929.04,Stockfish,Lc0
415,6891.0,6701.59,Lc0,Stockfish
416,4146.23,4602.68,Stockfish,NNUE
417,4372.58,4170.57,NNUE,Stockfish
418,3957.81,4413.24,Lc0,NNUE
419,4982.61,4776.32,NNUE,Lc0
420,7469.13,7926.96,Stockfish,Lc0
421,6967.61,6773.14,Lc0,Stockfish
422,2006.14,2366.29,Stockfish,NNUE
423,3786.2,3485.95,NNUE,Stockfish
424,5450.38,5782.15,Lc0,NNUE
425,4792.59,4461.69,NNUE,Lc0
426,2970.72,3177.3,Stockfish,Lc0
427,4608.99,4897.77,Lc0,Stockfish
428,6198.64,6935.73,Stockfish,NNUE
429,4986.19,4771.2,NNUE,Stockfish
430,6529.78,6828.11,Lc0,NNUE
431,6923.83,6773.73,NNUE,Lc0
432,3216.6,3553.33,Stockfish,Lc0
433,5857.45,5656.89,Lc0,Stockfish
434,6398.39,7128.72,Stockfish,NNUE
435,3414.9,3069.37,NNUE,Stockfish
436,1882.88,2499.81,Lc0,NNUE
437,3595.12,3212.62,NNUE,Lc0
438,2905.33,3164.22,Stockfish,Lc0
439,6150.69,5938.92,Lc0,Stockfish
440,277.62,1033.85,Stockfish,NNUE
441,3402.75,3094.37,NNUE,Stockfish
442,4958.7,5299.52,Lc0,NNUE
443,4074.0,3797.65,NNUE,Lc0
444,2454.38,2715.46,Stockfish,Lc0
445,5921.08,5681.56,Lc0,Stockfish
446,4623.71,5011.71,Stockfish,NNUE
447,5166.33,4951.96,NNUE,Stockfish
448,4426.85,4781.59,Lc0,NNUE
449,8359.24,8651.75,NNUE,Lc0
450,4130.86,4267.42,Stockfish,Lc0
451,5148.0,4941.54,Lc0,Stockfish
452,3720.29,4086.39,Stockfish,NNUE
453,4363.05,4185.6,NNUE,Stockfish
454,4705.25,5180.8,Lc0,NNUE
455,3123.24,2712.38,NNUE,Lc0
456,4942.74,5169.26,Stockfish,Lc0
457,5015.02,5194.91,Lc0,Stockfish
458,6040.42,6176.04,Stockfish,NNUE
459,7010.9,6853.35,NNUE,Stockfish
460,1349.79,1877.68,Lc0,NNUE
461,3429.61,3043.71,NNUE,Lc0
462,4309.52,4488.44,Stockfish,Lc0
463,4249.78,4067.14,Lc0,Stockfish
464,464.0,1047.06,Stockfish,NNUE
465,3186.62,2849.6,NNUE,Stockfish
466,1303.31,2004.81,Lc0,NNUE
467,2594.06,2169.41,NNUE,Lc0
468,6580.32,6790.05,Stockfish,Lc0
469,5577.93,5441.46,Lc0,Stockfish
470,3404.19,3877.81,Stockfish,NNUE
471,3730.79,3530.04,NNUE,Stockfish
472,2935.12,3552.81,Lc0,NNUE
473,3807.6,3441.84,NNUE,Lc0
474,1213.42,1738.11,Stockfish,Lc0
475,6984.25,6779.61,Lc0,Stockfish
476,4588.88,5122.71,Stockfish,NNUE
477,4987.65,4786.74,NNUE,Stockfish
478,4003.86,4479.1,Lc0,NNUE
479,3539.82,3198.56,NNUE,Lc0
480,3161.59,3380.93,Stockfish,Lc0
481,3625.34,3458.82,Lc0,Stockfish
482,4935.92,5418.31,Stockfish,NNUE
483,5860.57,5707.14,NNUE,Stockfish
484,7827.17,8386.17,Lc0,NNUE
485,2601.65,2170.0,NNUE,Lc0
486,4601.51,4829.02,Stockfish,Lc0
487,3988.83,3884.28,Lc0,Stockfish
488,4368.89,4732.7,Stockfish,NNUE
489,6703.32,6587.67,NNUE,Stockfish
490,1434.57,2123.79,Lc0,NNUE
491,2763.29,2326.44,NNUE,Lc0
492,5622.15,5716.13,Stockfish,Lc0
493,3211.0,3175.78,Lc0,Stockfish
494,467.86,1166.36,Stockfish,NNUE
495,4701.41,4690.0,NNUE,Stockfish
496,3727.29,4342.35,Lc0,NNUE
497,1900.36,1278.15,NNUE,Lc0
498,3051.48,3249.46,Stockfish,Lc0
499,5747.17,5488.8,Lc0,Stockfish
500,892.64,1598.64,Stockfish,NNUE
501,5361.62,5295.4,NNUE,Stockfish
502,3466.53,3670.95,Lc0,NNUE
503,3511.68,3159.22,NNUE,Lc0
504,375.43,809.3,Stockfish,Lc0
505,3961.91,3866.07,Lc0,Stockfish
506,707.12,1330.38,Stockfish,NNUE
507,6263.83,6013.88,NNUE,Stockfish
508,1879.74,2391.0,Lc0,NNUE
509,4020.67,3725.71,NNUE,Lc0
510,6008.8,6281.08,Stockfish,Lc0
511,4975.25,4992.5,Lc0,Stockfish
512,3672.55,4099.45,Stockfish,NNUE
513,5502.97,5250.14,NNUE,Stockfish
514,3116.64,3710.79,Lc0,NNUE
515,1933.88,1401.33,NNUE,Lc0
516,4111.78,4192.49,Stockfish,Lc0
517,1248.53,1331.57,Lc0,Stockfish
518,2623.0,3282.93,Stockfish,NNUE
519,6355.51,6287.33,NNUE,Stockfish
520,631.27,1291.07,Lc0,NNUE
521,5422.43,5307.0,NNUE,Lc0
522,997.71,1290.79,Stockfish,Lc0
523,5736.77,5673.63,Lc0,Stockfish
524,6384.81,6655.26,Stockfish,NNUE
525,5479.92,5223.68,NNUE,Stockfish
526,4882.05,5366.0,Lc0,NNUE
527,5675.72,5411.65,NNUE,Lc0
528,4081.2,4145.91,Stockfish,Lc0
529,3238.93,2978.43,Lc0,Stockfish
530,6608.0,7136.61,Stockfish,NNUE
531,5795.76,5667.61,NNUE,Stockfish
532,8231.27,8884.13,Lc0,NNUE
533,3218.5,2961.9,NNUE,Lc0
534,945.04,1314.52,Stockfish,Lc0
535,3808.24,3810.46,Lc0,Stockfish
536,3148.43,3571.83,Stockfish,NNUE
537,7459.81,7425.44,NNUE,Stockfish
538,3680.38,4302.44,Lc0,NNUE
539,5257.83,5130.55,NNUE,Lc0
540,3779.83,3897.08,Stockfish,Lc0
541,5405.04,5258.18,Lc0,Stockfish
542,5599.91,6063.35,Stockfish,NNUE
543,4649.38,4394.8,NNUE,Stockfish
544,6205.88,6514.19,Lc0,NNUE
545,4356.18,3997.19,NNUE,Lc0
546,4163.34,4206.46,Stockfish,Lc0
547,3004.7,2877.95,Lc0,Stockfish
548,4181.58,4576.54,Stockfish,NNUE
549,7018.17,7019.54,NNUE,Stockfish
550,4719.38,5047.73,Lc0,NNUE
551,5118.3,4815.11,NNUE,Lc0
552,2616.08,2990.5,Stockfish,Lc0
553,3727.53,3643.35,Lc0,Stockfish
554,2542.33,2919.0,Stockfish,NNUE
555,7298.77,7368.28,NNUE,Stockfish
556,3611.95,4107.4,Lc0,NNUE
557,5345.68,5085.28,NNUE,Lc0
558,4724.46,4654.88,Stockfish,Lc0
559,6217.19,5910.56,Lc0,Stockfish
560,911.5,1732.25,Stockfish,NNUE
561,5005.65,4741.42,NNUE,Stockfish
562,4601.7,5103.9,Lc0,NNUE
563,4220.35,3941.74,NNUE,Lc0
564,1819.1,2191.41,Stockfish,Lc0
565,3780.17,3599.32,Lc0,Stockfish
566,4752.93,5095.67,Stockfish,NNUE
567,2843.21,2478.0,NNUE,Stockfish
568,3658.81,4132.38,Lc0,NNUE
569,5423.54,5159.57,NNUE,Lc0
570,4692.71,4598.75,Stockfish,Lc0
571,3887.32,3660.41,Lc0,Stockfish
572,388.0,1389.1,Stockfish,NNUE
573,2996.75,2707.89,NNUE,Stockfish
574,2244.76,2837.94,Lc0,NNUE
575,3735.44,3615.65,NNUE,Lc0
576,5115.44,5301.18,Stockfish,Lc0
577,3431.2,3157.82,Lc0,Stockfish
578,5896.35,6367.52,Stockfish,NNUE
579,2823.12,2331.67,NNUE,Stockfish
580,743.77,1509.62,Lc0,NNUE
581,6313.14,6128.76,NNUE,Lc0
582,1911.1,2107.79,Stockfish,Lc0
583,4488.52,4435.79,Lc0,Stockfish
584,7714.96,7694.11,Stockfish,NNUE
585,6279.38,6010.84,NNUE,Stockfish
586,1574.88,2183.31,Lc0,NNUE
587,3264.57,2747.62,NNUE,Lc0
588,2707.73,2968.7,Stockfish,Lc0
589,5301.08,5246.4,Lc0,Stockfish
590,2861.53,3531.0,Stockfish,NNUE
591,2627.44,2185.59,NNUE,Stockfish
592,4263.67,4714.62,Lc0,NNUE
593,9646.73,9820.0,NNUE,Lc0
594,3666.98,3858.63,Stockfish,Lc0
595,4401.81,4228.61,Lc0,Stockfish
596,1455.2,1941.75,Stockfish,NNUE
597,6243.33,6156.45,NNUE,Stockfish
598,3146.53,3717.94,Lc0,NNUE
599,7059.7,6950.65,NNUE,Lc0
60,6028.09,6169.09,Stockfish,Lc0
61,5374.48,5410.38,Lc0,Stockfish
62,4578.12,4838.82,Stockfish,NNUE
63,6660.0,6745.28,NNUE,Stockfish
64,3363.36,3971.18,Lc0,NNUE
65,5777.11,5522.35,NNUE,Lc0
66,4407.57,4680.16,Stockfish,Lc0
67,4372.79,4424.25,Lc0,Stockfish
68,2242.63,2788.89,Stockfish,NNUE
69,2164.36,1572.46,NNUE,Stockfish
70,981.94,1616.81,Lc0,NNUE
71,5598.57,5441.4,NNUE,Lc0
72,1712.08,2100.85,Stockfish,Lc0
73,4009.22,3928.12,Lc0,Stockfish
74,4737.72,5117.96,Stockfish,NNUE
75,4850.75,5070.37,NNUE,Stockfish
76,8007.8,8187.6,Lc0,NNUE
77,5253.71,5034.38,NNUE,Lc0
78,3776.26,3880.06,Stockfish,Lc0
79,5968.69,5697.02,Lc0,Stockfish
80,5649.41,5739.48,Stockfish,NNUE
81,6004.11,5964.31,NNUE,Stockfish
82,2814.37,3315.37,Lc0,NNUE
83,1572.41,1041.06,NNUE,Lc0
84,1958.38,2180.87,Stockfish,Lc0
85,5167.94,5151.66,Lc0,Stockfish
86,1838.77,2272.68,Stockfish,NNUE
87,5160.7,4897.38,NNUE,Stockfish
88,2965.75,3617.62,Lc0,NNUE
89,1467.87,874.86,NNUE,Lc0
90,3369.23,3513.62,Stockfish,Lc0
91,4133.72,4184.04,Lc0,Stockfish
92,3149.27,3601.32,Stockfish,NNUE
93,5426.48,5461.06,NNUE,Stockfish
94,2834.59,3276.09,Lc0,NNUE
95,5034.59,4918.69,NNUE,Lc0
96,4597.97,4637.21,Stockfish,Lc0
97,4302.02,4164.47,Lc0,Stockfish
98,5316.52,5765.09,Stockfish,NNUE
99,6609.0,6355.14,NNUE,Stockfish
100,3913.6,4358.45,Lc0,NNUE
101,2655.79,2101.85,NNUE,Lc0
102,3155.02,3352.41,Stockfish,Lc0
103,2553.8,2578.9,Lc0,Stockfish
104,5429.89,5970.84,Stockfish,NNUE
105,3513.6,3178.21,NNUE,Stockfish
106,3033.05,3490.43,Lc0,NNUE
107,3310.1,3028.65,NNUE,Lc0
108,1892.08,2314.12,Stockfish,Lc0
109,5834.92,5765.08,Lc0,Stockfish
110,7351.14,7686.18,Stockfish,NNUE
111,4010.41,3639.0,NNUE,Stockfish
112,1029.85,1792.85,Lc0,NNUE
113,5114.38,5121.4,NNUE,Lc0
114,3957.55,4184.21,Stockfish,Lc0
115,6190.82,6023.89,Lc0,Stockfish
116,6424.86,6862.57,Stockfish,NNUE
117,5771.69,5532.2,NNUE,Stockfish
118,1416.62,1559.19,Lc0,NNUE
119,6950.59,6797.43,NNUE,Lc0
120,3736.58,4044.21,Stockfish,Lc0
121,2699.23,2697.28,Lc0,Stockfish
122,3382.15,4212.5,Stockfish,NNUE
123,2037.08,1321.82,NNUE,Stockfish
124,2878.91,3768.82,Lc0,NNUE
125,2253.38,1915.74,NNUE,Lc0
126,4208.74,4432.02,Stockfish,Lc0
127,2720.23,2213.9,Lc0,Stockfish
128,2417.5,2921.2,Stockfish,NNUE
129,6269.0,6138.58,NNUE,Stockfish
130,2367.06,2984.06,Lc0,NNUE
131,1835.89,1356.33,NNUE,Lc0
132,384.65,820.87,Stockfish,Lc0
133,61.78,63.59,Lc0,Stockfish
134,4890.44,5123.22,Stockfish,NNUE
135,3977.82,3699.1,NNUE,Stockfish
136,4316.4,4814.25,Lc0,NNUE
137,5959.07,5698.33,NNUE,Lc0
138,4190.44,4373.27,Stockfish,Lc0
139,3259.07,3197.68,Lc0,Stockfish
140,4497.43,4821.52,Stockfish,NNUE
141,5028.59,4906.19,NNUE,Stockfish
142,4007.54,4418.15,Lc0,NNUE
143,4514.9,4280.32,NNUE,Lc0
144,2807.69,3010.98,Stockfish,Lc0
145,2979.04,2861.51,Lc0,Stockfish
146,3527.68,4051.21,Stockfish,NNUE
147,10120.44,10281.4,NNUE,Stockfish
148,2038.12,2678.0,Lc0,NNUE
149,3475.1,3300.45,NNUE,Lc0
150,3968.0,3934.48,Stockfish,Lc0
151,4172.39,3936.78,Lc0,Stockfish
152,773.25,1279.45,Stockfish,NNUE
153,3163.71,2840.1,NNUE,Stockfish
154,1910.59,2277.59,Lc0,NNUE
155,6527.22,6323.47,NNUE,Lc0
156,3571.88,3828.6,Stockfish,Lc0
157,1556.75,1492.06,Lc0,Stockfish
158,5633.93,6047.77,Stockfish,NNUE
159,4971.62,4774.87,NNUE,Stockfish
160,3177.26,3707.63,Lc0,NNUE
161,2220.76,1748.94,NNUE,Lc0
162,5839.35,5887.58,Stockfish,Lc0
163,1126.92,881.49,Lc0,Stockfish
164,2806.0,3377.44,Stockfish,NNUE
165,4103.04,3748.35,NNUE,Stockfish
166,5253.88,5642.46,Lc0,NNUE
167,2151.25,1650.93,NNUE,Lc0
168,5502.74,5708.5,Stockfish,Lc0
169,4642.97,4439.02,Lc0,Stockfish
170,2490.79,3004.42,Stockfish,NNUE
171,3891.79,3570.44,NNUE,Stockfish
172,583.79,1307.07,Lc0,NNUE
173,5379.68,5080.78,NNUE,Lc0
174,141.78,139.81,Stockfish,Lc0
175,139.65,138.02,Lc0,Stockfish
176,3341.94,3925.41,Stockfish,NNUE
177,4761.6,4553.05,NNUE,Stockfish
178,3272.6,3805.65,Lc0,NNUE
179,1523.19,957.53,NNUE,Lc0
180,3951.43,4258.2,Stockfish,Lc0
181,3820.39,3639.94,Lc0,Stockfish
182,2252.48,2687.0,Stockfish,NNUE
183,2835.38,2399.93,NNUE,Stockfish
184,5973.31,6596.5,Lc0,NNUE
185,4374.48,4273.2,NNUE,Lc0
186,3051.28,3226.7,Stockfish,Lc0
187,3581.11,3479.74,Lc0,Stockfish
188,6665.79,6937.54,Stockfish,NNUE
189,5398.23,5257.21,NNUE,Stockfish
190,4602.73,4966.5,Lc0,NNUE
191,5181.8,4912.79,NNUE,Lc0
192,4708.36,4840.17,Stockfish,Lc0
193,3837.83,3704.43,Lc0,Stockfish
194,5671.31,6297.75,Stockfish,NNUE
195,6982.56,7122.27,NNUE,Stockfish
196,6151.92,6547.48,Lc0,NNUE
197,4119.39,3810.0,NNUE,Lc0
198,3844.14,4047.82,Stockfish,Lc0
199,1884.83,1754.8,Lc0,Stockfish
200,6379.81,6889.96,Stockfish,NNUE
201,4897.6,4677.79,NNUE,Stockfish
202,7359.73,7645.05,Lc0,NNUE
203,3016.78,2835.0,NNUE,Lc0
204,2952.07,3088.54,Stockfish,Lc0
205,6724.42,6715.71,Lc0,Stockfish
206,4855.05,5377.79,Stockfish,NNUE
207,5219.75,4821.47,NNUE,Stockfish
208,1934.33,2598.07,Lc0,NNUE
209,3399.53,3190.62,NNUE,Lc0
210,2331.34,2499.86,Stockfish,Lc0
211,5482.68,5288.58,Lc0,Stockfish
212,5261.44,5714.4,Stockfish,NNUE
213,4027.57,3766.05,NNUE,Stockfish
214,3145.5,4099.2,Lc0,NNUE
215,3135.57,2612.46,NNUE,Lc0
216,3235.84,3535.3,Stockfish,Lc0
217,2827.46,2775.5,Lc0,Stockfish
218,2852.67,3310.67,Stockfish,NNUE
219,6486.8,6322.62,NNUE,Stockfish
220,3338.0,3724.42,Lc0,NNUE
221,3729.16,3519.89,NNUE,Lc0
222,31.74,33.02,Stockfish,Lc0
223,3637.61,3630.24,Lc0,Stockfish
224,4254.07,4914.4,Stockfish,NNUE
225,7436.1,7307.61,NNUE,Stockfish
226,3006.69,3626.38,Lc0,NNUE
227,7032.2,6872.84,NNUE,Lc0
228,3737.79,3741.96,Stockfish,Lc0
229,257.04,257.02,Lc0,Stockfish
230,1239.42,1746.84,Stockfish,NNUE
231,5567.33,5361.53,NNUE,Stockfish
232,2751.33,3316.33,Lc0,NNUE
233,3469.64,3232.74,NNUE,Lc0
234,3662.06,3736.51,Stockfish,Lc0
235,5324.7,5168.22,Lc0,Stockfish
236,3996.2,4465.0,Stockfish,NNUE
237,2679.35,2303.44,NNUE,Stockfish
238,3394.05,3900.37,Lc0,NNUE
239,1891.23,1240.0,NNUE,Lc0
240,3989.34,3993.64,Stockfish,Lc0
241,5091.61,5156.33,Lc0,Stockfish
242,7937.33,8482.61,Stockfish,NNUE
243,2268.71,1704.69,NNUE,Stockfish
244,3192.89,3670.26,Lc0,NNUE
245,1542.0,1106.53,NNUE,Lc0
246,3425.54,3661.9,Stockfish,Lc0
247,3783.98,3686.04,Lc0,Stockfish
248,2893.24,3142.88,Stockfish,NNUE
249,5735.71,5443.0,NNUE,Stockfish
250,3323.23,3784.32,Lc0,NNUE
251,3486.74,3114.89,NNUE,Lc0
252,3594.7,4026.61,Stockfish,Lc0
253,1210.49,963.71,Lc0,Stockfish
254,5283.0,5566.64,Stockfish,NNUE
255,4449.33,4229.0,NNUE,Stockfish
256,3075.89,3633.17,Lc0,NNUE
257,2035.41,1543.31,NNUE,Lc0
258,6257.99,6566.75,Stockfish,Lc0
259,3281.32,3215.98,Lc0,Stockfish
260,5380.35,5438.22,Stockfish,NNUE
261,3965.09,3641.18,NNUE,Stockfish
262,3366.94,3871.12,Lc0,NNUE
263,4024.68,3425.17,NNUE,Lc0
264,933.93,1284.32,Stockfish,Lc0
265,4430.02,4458.43,Lc0,Stockfish
266,5217.55,5751.1,Stockfish,NNUE
267,3518.47,3140.69,NNUE,Stockfish
268,6131.31,6496.27,Lc0,NNUE
269,4134.65,3774.44,NNUE,Lc0
270,4152.31,4004.29,Stockfish,Lc0
271,3056.18,2965.59,Lc0,Stockfish
272,4887.96,5143.91,Stockfish,NNUE
273,3970.44,3624.47,NNUE,Stockfish
274,4256.88,4474.62,Lc0,NNUE
275,2379.5,1911.71,NNUE,Lc0
276,4511.51,4770.36,Stockfish,Lc0
277,6873.45,6825.4,Lc0,Stockfish
278,5642.89,6203.39,Stockfish,NNUE
279,5145.91,4950.32,NNUE,Stockfish
280,3030.76,3564.12,Lc0,NNUE
281,2870.31,2351.4,NNUE,Lc0
282,3150.21,3411.93,Stockfish,Lc0
283,2965.68,2972.4,Lc0,Stockfish
284,256.4,2245.6,Stockfish,NNUE
285,3239.24,2948.8,NNUE,Stockfish
286,4129.0,4709.0,Lc0,NNUE
287,3242.35,2841.38,NNUE,Lc0
288,4626.03,4747.16,Stockfish,Lc0
289,7393.5,7343.25,Lc0,Stockfish
290,2103.39,2511.17,Stockfish,NNUE
291,3638.25,3284.68,NNUE,Stockfish
292,3820.17,4360.94,Lc0,NNUE
293,3239.35,3033.42,NNUE,Lc0
294,1874.4,1978.15,Stockfish,Lc0
295,2139.27,1823.6,Lc0,Stockfish
296,5379.92,5921.5,Stockfish,NNUE
297,6775.32,6645.52,NNUE,Stockfish
298,2744.41,3232.06,Lc0,NNUE
299,3951.81,3633.6,NNUE,Lc0
